segmentId_DB,ChildID,Age_months_actual,filename,Starttime,Endtime,Major_Choice,Num_Agreement
21251.DB1,3681_1,4.67,20181023_153740_024881,38522.4,38523.84,Crying,3
21283.DB1,3681_1,4.67,20181023_153740_024881,38523.84,38524.65,Crying,2
20640.DB1,3681_1,4.67,20181023_153740_024881,38524.65,38526.88,Crying,2
21402.DB1,3681_1,4.67,20181023_153740_024881,38526.88,38528.75,Crying,3
20808.DB1,3681_1,4.67,20181023_153740_024881,38530.71,38531.71,Crying,3
22093.DB1,3681_1,4.67,20181023_153740_024881,38533.49,38534.41,Crying,2
20783.DB1,3681_1,4.67,20181023_153740_024881,38535.21,38537.63,Crying,3
20545.DB1,3681_1,4.67,20181023_153740_024881,38537.63,38538.78,Crying,3
21919.DB1,3681_1,4.67,20181023_153740_024881,38538.78,38540.33,Crying,2
21206.DB1,3681_1,4.67,20181023_153740_024881,38541.58,38542.58,Crying,3
20618.DB1,3681_1,4.67,20181023_153740_024881,38542.58,38547.79,Crying,3
21194.DB1,3681_1,4.67,20181023_153740_024881,38547.79,38548.79,Crying,3
21941.DB1,3681_1,4.67,20181023_153740_024881,38548.79,38549.61,Crying,3
20863.DB1,3681_1,4.67,20181023_153740_024881,38550.41,38551.26,Non-canonical syllables,2
21021.DB1,3681_1,4.67,20181023_153740_024881,38554.02,38554.65,Crying,2
21259.DB1,3681_1,4.67,20181023_153740_024881,38554.65,38555.78,Crying,2
21848.DB1,3681_1,4.67,20181023_153740_024881,38555.78,38556.72,Crying,3
22010.DB1,3681_1,4.67,20181023_153740_024881,38556.72,38557.72,Crying,2
20658.DB1,3681_1,4.67,20181023_153740_024881,38557.72,38559.76,Crying,3
22207.DB1,3681_1,4.67,20181023_153740_024881,38561.75,38562.58,Crying,2
21600.DB1,3681_1,4.67,20181023_153740_024881,38563.38,38564.76,Crying,3
21236.DB1,3681_1,4.67,20181023_153740_024881,38568.33,38569.47,Crying,3
20856.DB1,3681_1,4.67,20181023_153740_024881,38631.44,38632.26,Crying,2
21812.DB1,3681_1,4.67,20181023_153740_024881,40852.66,40853.3,Non-canonical syllables,2
21446.DB1,3681_1,4.67,20181023_153740_024881,40854.99,40857.07,Crying,2
20851.DB1,3681_1,4.67,20181023_153740_024881,40866.96,40868.02,Don't mark,2
21427.DB1,3681_1,4.67,20181023_153740_024881,40869.39,40870.19,Non-canonical syllables,3
21917.DB1,3681_1,4.67,20181023_153740_024881,40871.01,40871.66,Non-canonical syllables,3
21263.DB1,3681_1,4.67,20181023_153740_024881,40872.66,40873.66,Non-canonical syllables,2
21547.DB1,3681_1,4.67,20181023_153740_024881,40875.46,40876.22,Don't mark,2
20720.DB1,3681_1,4.67,20181023_153740_024881,40884.18,40884.79,Non-canonical syllables,2
20487.DB1,3681_1,4.67,20181023_153740_024881,40890.95,40893.59,None,0
21859.DB1,3681_1,4.67,20181023_153740_024881,40895.2,40896.81,Crying,3
21638.DB1,3681_1,4.67,20181023_153740_024881,40896.81,40897.87,None,0
20662.DB1,3681_1,4.67,20181023_153740_024881,40898.74,40899.35,Non-canonical syllables,2
20957.DB1,3681_1,4.67,20181023_153740_024881,40903.59,40905.3,Non-canonical syllables,3
21243.DB1,3681_1,4.67,20181023_153740_024881,40906.43,40915.55,Crying,2
22219.DB1,3681_1,4.67,20181023_153740_024881,40916.66,40918.16,Non-canonical syllables,2
21715.DB1,3681_1,4.67,20181023_153740_024881,40918.16,40919.88,Non-canonical syllables,2
22211.DB1,3681_1,4.67,20181023_153740_024881,40919.88,40922.96,Non-canonical syllables,2
21437.DB1,3681_1,4.67,20181023_153740_024881,40922.96,40924.15,Non-canonical syllables,2
21510.DB1,3681_1,4.67,20181023_153740_024881,40924.95,40925.95,Non-canonical syllables,2
21590.DB1,3681_1,4.67,20181023_153740_024881,40925.95,40926.59,Crying,2
21592.DB1,3681_1,4.67,20181023_153740_024881,40929.29,40930.01,Non-canonical syllables,3
20786.DB1,3681_1,4.67,20181023_153740_024881,40930.81,40931.72,Non-canonical syllables,2
22012.DB1,3681_1,4.67,20181023_153740_024881,40933.94,40934.79,Don't mark,3
21641.DB1,3681_1,4.67,20181023_153740_024881,40937.94,40940.49,Crying,2
21342.DB1,3681_1,4.67,20181023_153740_024881,40966.5,40967.1,Non-canonical syllables,2
21179.DB1,3681_1,4.67,20181023_153740_024881,41047.28,41047.9,Non-canonical syllables,3
21233.DB1,3681_1,4.67,20181023_153740_024881,41050.73,41051.52,Laughing,2
21923.DB1,3681_1,4.67,20181023_153740_024881,41052.79,41053.4,Don't mark,2
21349.DB1,3681_1,4.67,20181023_153740_024881,41067.44,41068.07,Don't mark,3
21106.DB1,3681_1,4.67,20181023_153740_024881,41112.33,41112.93,Non-canonical syllables,3
21133.DB1,3681_1,4.67,20181023_153740_024881,42324.97,42335.19,Crying,2
21755.DB1,3681_1,4.67,20181023_153740_024881,42336.88,42337.48,Non-canonical syllables,2
21144.DB1,3681_1,4.67,20181023_153740_024881,42338.28,42357.21,Crying,3
20537.DB1,3681_1,4.67,20181023_153740_024881,42358.4,42368.34,Crying,3
20670.DB1,3681_1,4.67,20181023_153740_024881,42370.04,42383.79,Crying,3
20970.DB1,3681_1,4.67,20181023_153740_024881,42385.39,42387.08,Crying,2
21009.DB1,3681_1,4.67,20181023_153740_024881,42389.37,42399.35,Crying,3
21969.DB1,3681_1,4.67,20181023_153740_024881,42400.32,42406.62,Non-canonical syllables,3
22145.DB1,3681_1,4.67,20181023_153740_024881,42409.75,42418.32,Crying,2
21576.DB1,3681_1,4.67,20181023_153740_024881,42419.49,42420.15,Non-canonical syllables,3
21318.DB1,3681_1,4.67,20181023_153740_024881,42444.03,42450.42,Crying,3
22278.DB1,3681_1,4.67,20181023_153740_024881,42452.41,42453.68,Non-canonical syllables,3
21463.DB1,3681_1,4.67,20181023_153740_024881,42454.48,42471.55,Crying,2
20777.DB1,3681_1,4.67,20181023_153740_024881,42472.35,42479.95,Crying,3
20663.DB1,3681_1,4.67,20181023_153740_024881,42481.77,42491.38,Crying,2
20445.DB1,3681_1,4.67,20181023_153740_024881,42495.11,42496.53,Crying,3
21399.DB1,3681_1,4.67,20181023_153740_024881,42497.39,42514.21,Crying,3
21089.DB1,3681_1,4.67,20181023_153740_024881,42515.42,42518.16,Crying,3
22024.DB1,3681_1,4.67,20181023_153740_024881,42518.96,42519.56,Non-canonical syllables,3
21297.DB1,3681_1,4.67,20181023_153740_024881,42520.36,42530.3,Crying,3
20617.DB1,3681_1,4.67,20181023_153740_024881,42531.1,42539.27,Crying,3
20895.DB1,3681_1,4.67,20181023_153740_024881,42540.07,42548.25,Crying,3
22252.DB1,3681_1,4.67,20181023_153740_024881,42549.19,42550.91,Non-canonical syllables,2
22082.DB1,3681_1,4.67,20181023_153740_024881,42555.01,42558.48,Crying,2
20419.DB1,3681_1,4.67,20181023_153740_024881,42559.28,42559.89,Non-canonical syllables,2
21387.DB1,3681_1,4.67,20181023_153740_024881,42561.14,42567.35,Crying,3
20893.DB1,3681_1,4.67,20181023_153740_024881,42572.02,42579.22,Crying,3
20630.DB1,3681_1,4.67,20181023_153740_024881,42580.13,42581.07,Crying,2
20837.DB1,3681_1,4.67,20181023_153740_024881,42582.07,42582.83,Crying,2
21052.DB1,3681_1,4.67,20181023_153740_024881,42582.83,42583.83,Crying,2
20764.DB1,3681_1,4.67,20181023_153740_024881,42583.83,42584.7,Laughing,2
21316.DB1,3681_1,4.67,20181023_153740_024881,42584.7,42586.82,None,0
21637.DB1,3681_1,4.67,20181023_153740_024881,42586.82,42590.78,Crying,2
21521.DB1,3681_1,4.67,20181023_153740_024881,42590.78,42591.79,None,0
21330.DB1,3681_1,4.67,20181023_153740_024881,42591.79,42593.26,Non-canonical syllables,2
21400.DB1,3681_1,4.67,20181023_153740_024881,42593.26,42594.68,Non-canonical syllables,3
20519.DB1,3681_1,4.67,20181023_153740_024881,42594.68,42596.33,Non-canonical syllables,2
21945.DB1,3681_1,4.67,20181023_153740_024881,42597.75,42598.35,Non-canonical syllables,3
21519.DB1,3681_1,4.67,20181023_153740_024881,42599.98,42600.58,Non-canonical syllables,3
20444.DB1,3681_1,4.67,20181023_153740_024881,42602.16,42603.37,Non-canonical syllables,3
21317.DB1,3681_1,4.67,20181023_153740_024881,42604.98,42606.6,Non-canonical syllables,3
20944.DB1,3681_1,4.67,20181023_153740_024881,42610.48,42611.19,Non-canonical syllables,3
21229.DB1,3681_1,4.67,20181023_153740_024881,42612.38,42614.03,Non-canonical syllables,3
21220.DB1,3681_1,4.67,20181023_153740_024881,42614.83,42616.86,Non-canonical syllables,3
21246.DB1,3681_1,4.67,20181023_153740_024881,42634.74,42635.34,Non-canonical syllables,3
21651.DB1,3681_1,4.67,20181023_153740_024881,42636.35,42636.95,Non-canonical syllables,2
20855.DB1,3681_1,4.67,20181023_153740_024881,42669.04,42669.65,Non-canonical syllables,3
21114.DB1,3681_1,4.67,20181023_153740_024881,42685.66,42686.26,Don't mark,3
21442.DB1,3681_1,4.67,20181023_153740_024881,42686.26,42688.4,Don't mark,3
21660.DB1,3681_1,4.67,20181023_153740_024881,42689.98,42692.02,Don't mark,3
21899.DB1,3681_1,4.67,20181023_153740_024881,42731.85,42732.6,Non-canonical syllables,2
21215.DB1,3681_1,4.67,20181023_153740_024881,42736.6,42737.22,Non-canonical syllables,3
21177.DB1,3681_1,4.67,20181023_153740_024881,42782.19,42782.79,Non-canonical syllables,2
20728.DB1,3681_1,4.67,20181023_153740_024881,42801.79,42802.4,Non-canonical syllables,3
20453.DB1,3681_1,4.67,20181023_153740_024881,42803.84,42804.99,Don't mark,2
20688.DB1,3681_1,4.67,20181023_153740_024881,42807.89,42808.57,Non-canonical syllables,2
22100.DB1,3681_1,4.67,20181023_153740_024881,42850.57,42851.17,Non-canonical syllables,3
21072.DB1,3681_1,4.67,20181023_153740_024881,42851.98,42852.58,Non-canonical syllables,3
21365.DB1,3681_1,4.67,20181023_153740_024881,42853.38,42854.59,Non-canonical syllables,2
21823.DB1,3681_1,4.67,20181023_153740_024881,42854.59,42857.09,Non-canonical syllables,3
22094.DB1,3681_1,4.67,20181023_153740_024881,42857.09,42858.09,Non-canonical syllables,3
21880.DB1,3681_1,4.67,20181023_153740_024881,42858.09,42861.17,Non-canonical syllables,2
21722.DB1,3681_1,4.67,20181023_153740_024881,42861.17,42862.29,Non-canonical syllables,3
22035.DB1,3681_1,4.67,20181023_153740_024881,42863.7,42864.71,Non-canonical syllables,3
21573.DB1,3681_1,4.67,20181023_153740_024881,42883.8,42884.84,Non-canonical syllables,3
21183.DB1,3681_1,4.67,20181023_153740_024881,42884.84,42885.57,Non-canonical syllables,3
21258.DB1,3681_1,4.67,20181023_153740_024881,42889.14,42892.07,Non-canonical syllables,3
21027.DB1,3681_1,4.67,20181023_153740_024881,42892.07,42893.39,Non-canonical syllables,3
20948.DB1,3681_1,4.67,20181023_153740_024881,42895.16,42896.24,Non-canonical syllables,3
22026.DB1,3681_1,4.67,20181023_153740_024881,42901.72,42902.83,Non-canonical syllables,3
22239.DB1,3681_1,4.67,20181023_153740_024881,42905.79,42906.71,Non-canonical syllables,3
21010.DB1,3681_1,4.67,20181023_153740_024881,42912.26,42913.66,Non-canonical syllables,2
20947.DB1,3681_1,4.67,20181023_153740_024881,42918.65,42919.33,Non-canonical syllables,2
22172.DB1,3681_1,4.67,20181023_153740_024881,42919.33,42920.33,Non-canonical syllables,2
21434.DB1,3681_1,4.67,20181023_153740_024881,42921.13,42922.13,Non-canonical syllables,3
21140.DB1,3681_1,4.67,20181023_153740_024881,42965.64,42966.24,Canonical syllables,2
21364.DB1,3681_1,4.67,20181023_153740_024881,42984.2,42984.8,Don't mark,3
21620.DB1,3681_1,4.67,20181023_153740_024881,42985.81,42986.65,Don't mark,3
20393.DB1,3681_1,4.67,20181023_153740_024881,42988.85,42989.91,Canonical syllables,2
21759.DB1,3681_1,4.67,20181023_153740_024881,42993.26,42993.86,Don't mark,3
22245.DB1,3681_1,4.67,20181023_153740_024881,43003.46,43004.64,Don't mark,3
22009.DB1,3681_1,4.67,20181023_153740_024881,43015.43,43022.86,Crying,2
20661.DB1,3681_1,4.67,20181023_153740_024881,43023.87,43024.7,Non-canonical syllables,3
21565.DB1,3681_1,4.67,20181023_153740_024881,43025.5,43045.63,Crying,3
20503.DB1,3681_1,4.67,20181023_153740_024881,43045.63,43046.63,Non-canonical syllables,2
21669.DB1,3681_1,4.67,20181023_153740_024881,43046.63,43047.24,Non-canonical syllables,2
21931.DB1,3681_1,4.67,20181023_153740_024881,43047.24,43048.33,None,0
21736.DB1,3681_1,4.67,20181023_153740_024881,43048.33,43068.09,Crying,3
20848.DB1,3681_1,4.67,20181023_153740_024881,43068.89,43077.95,Crying,3
20579.DB1,3681_1,4.67,20181023_153740_024881,43077.95,43078.76,Don't mark,2
21658.DB1,3681_1,4.67,20181023_153740_024881,43078.76,43081.65,None,0
21210.DB1,3681_1,4.67,20181023_153740_024881,43084.19,43085.44,Canonical syllables,2
21541.DB1,3681_1,4.67,20181023_153740_024881,43085.44,43087.04,Non-canonical syllables,2
21668.DB1,3681_1,4.67,20181023_153740_024881,43087.04,43089.1,Crying,2
22311.DB1,3681_1,4.67,20181023_153740_024881,43089.9,43092.33,Non-canonical syllables,2
21339.DB1,3681_1,4.67,20181023_153740_024881,43092.33,43093.33,Non-canonical syllables,3
20787.DB1,3681_1,4.67,20181023_153740_024881,43093.33,43097.26,Non-canonical syllables,2
22236.DB1,3681_1,4.67,20181023_153740_024881,43097.26,43098.65,Non-canonical syllables,2
20801.DB1,3681_1,4.67,20181023_153740_024881,43098.65,43100.18,Non-canonical syllables,3
20981.DB1,3681_1,4.67,20181023_153740_024881,43102.41,43103.21,Don't mark,3
22277.DB1,3681_1,4.67,20181023_153740_024881,43105.44,43106.52,Non-canonical syllables,3
22249.DB1,3681_1,4.67,20181023_153740_024881,43112.46,43113.72,Non-canonical syllables,3
21406.DB1,3681_1,4.67,20181023_153740_024881,43114.52,43115.12,Non-canonical syllables,3
22205.DB1,3681_1,4.67,20181023_153740_024881,43116.07,43118.76,Non-canonical syllables,2
21868.DB1,3681_1,4.67,20181023_153740_024881,43118.76,43119.97,Non-canonical syllables,2
22208.DB1,3681_1,4.67,20181023_153740_024881,43187.75,43188.83,Don't mark,2
21125.DB1,3681_1,4.67,20181023_153740_024881,43194.97,43195.86,Don't mark,3
21158.DB1,3681_1,4.67,20181023_153740_024881,43197.16,43197.98,Don't mark,3
21757.DB1,3681_1,4.67,20181023_153740_024881,43197.98,43199.29,Non-canonical syllables,2
22231.DB1,3681_1,4.67,20181023_153740_024881,43200.24,43201.26,Non-canonical syllables,2
20594.DB1,3681_1,4.67,20181023_153740_024881,43201.26,43202.06,Don't mark,3
20874.DB1,3681_1,4.67,20181023_153740_024881,43202.06,43204.34,Non-canonical syllables,3
20426.DB1,3681_1,4.67,20181023_153740_024881,43206.87,43207.52,Don't mark,2
21802.DB1,3681_1,4.67,20181023_153740_024881,43213.77,43214.82,Don't mark,3
22106.DB1,3681_1,4.67,20181023_153740_024881,43532.05,43532.65,Non-canonical syllables,3
21459.DB1,3681_1,4.67,20181023_153740_024881,43533.45,43539.94,Crying,3
20882.DB1,3681_1,4.67,20181023_153740_024881,43541.35,43542.78,Crying,3
20432.DB1,3681_1,4.67,20181023_153740_024881,43544.17,43546.09,Crying,3
20454.DB1,3681_1,4.67,20181023_153740_024881,43547.51,43549.77,Crying,3
21788.DB1,3681_1,4.67,20181023_153740_024881,43550.57,43551.34,Crying,2
21093.DB1,3681_1,4.67,20181023_153740_024881,43552.18,43553.33,Crying,2
21037.DB1,3681_1,4.67,20181023_153740_024881,43554.13,43559.43,Crying,2
22190.DB1,3681_1,4.67,20181023_153740_024881,43560.32,43564.09,Don't mark,3
21369.DB1,3681_1,4.67,20181023_153740_024881,43565.65,43569.39,Crying,2
21673.DB1,3681_1,4.67,20181023_153740_024881,43570.29,43571.96,None,0
21801.DB1,3681_1,4.67,20181023_153740_024881,43572.76,43573.76,Don't mark,2
21430.DB1,3681_1,4.67,20181023_153740_024881,43573.76,43574.81,Crying,2
21396.DB1,3681_1,4.67,20181023_153740_024881,43575.61,43580.24,Crying,3
22089.DB1,3681_1,4.67,20181023_153740_024881,43581.04,43582.97,Crying,3
20823.DB1,3681_1,4.67,20181023_153740_024881,43583.77,43587.48,Crying,3
22204.DB1,3681_1,4.67,20181023_153740_024881,43588.43,43592.3,Crying,3
21261.DB1,3681_1,4.67,20181023_153740_024881,43593.25,43596.39,Crying,2
21221.DB1,3681_1,4.67,20181023_153740_024881,43597.19,43612.66,Crying,3
21083.DB1,3681_1,4.67,20181023_153740_024881,43613.46,43625.24,Crying,3
20412.DB1,3681_1,4.67,20181023_153740_024881,43626.16,43626.76,Don't mark,2
21002.DB1,3681_1,4.67,20181023_153740_024881,43627.71,43628.52,Don't mark,2
20677.DB1,3681_1,4.67,20181023_153740_024881,43628.52,43629.32,Crying,2
22110.DB1,3681_1,4.67,20181023_153740_024881,43630.41,43634.62,Crying,3
20824.DB1,3681_1,4.67,20181023_153740_024881,43636.81,43638.04,Crying,3
20501.DB1,3681_1,4.67,20181023_153740_024881,43638.84,43640.7,Crying,3
22238.DB1,3681_1,4.67,20181023_153740_024881,43641.5,43642.1,Non-canonical syllables,3
22254.DB1,3681_1,4.67,20181023_153740_024881,43642.92,43644.39,Crying,3
20902.DB1,3681_1,4.67,20181023_153740_024881,43645.43,43646.03,Crying,2
20899.DB1,3681_1,4.67,20181023_153740_024881,43646.83,43648.85,Crying,3
21580.DB1,3681_1,4.67,20181023_153740_024881,43649.79,43651.12,Crying,2
22038.DB1,3681_1,4.67,20181023_153740_024881,43651.92,43652.69,Crying,2
22268.DB1,3681_1,4.67,20181023_153740_024881,43653.49,43657,Crying,3
21874.DB1,3681_1,4.67,20181023_153740_024881,43657.8,43659.1,Crying,2
21006.DB1,3681_1,4.67,20181023_153740_024881,43659.9,43660.52,Crying,3
20991.DB1,3681_1,4.67,20181023_153740_024881,43661.32,43661.95,Crying,2
20790.DB1,3681_1,4.67,20181023_153740_024881,43664.59,43665.23,Crying,2
21303.DB1,3681_1,4.67,20181023_153740_024881,43666.03,43669.02,Crying,3
22216.DB1,3681_1,4.67,20181023_153740_024881,43669.83,43671.64,Crying,3
21359.DB1,3681_1,4.67,20181023_153740_024881,43672.44,43673.24,Crying,3
21807.DB1,3681_1,4.67,20181023_153740_024881,43674.07,43675.4,Crying,3
21817.DB1,3681_1,4.67,20181023_153740_024881,43676.2,43677,Crying,3
20908.DB1,3681_1,4.67,20181023_153740_024881,43677.81,43679.69,Crying,3
22164.DB1,3681_1,4.67,20181023_153740_024881,43680.57,43686.3,Crying,3
20881.DB1,3681_1,4.67,20181023_153740_024881,43687.1,43687.7,Crying,3
21577.DB1,3681_1,4.67,20181023_153740_024881,43688.5,43689.23,Crying,3
20776.DB1,3681_1,4.67,20181023_153740_024881,43690.03,43690.63,Crying,3
20966.DB1,3681_1,4.67,20181023_153740_024881,43691.47,43693.08,Crying,3
21371.DB1,3681_1,4.67,20181023_153740_024881,43693.88,43694.97,Crying,3
20409.DB1,3681_1,4.67,20181023_153740_024881,43695.77,43699.03,Crying,3
21596.DB1,3681_1,4.67,20181023_153740_024881,43699.83,43707.46,Crying,3
21298.DB1,3681_1,4.67,20181023_153740_024881,43708.32,43712.45,Crying,3
21953.DB1,3681_1,4.67,20181023_153740_024881,43713.54,43714.19,Crying,3
21036.DB1,3681_1,4.67,20181023_153740_024881,43715.05,43718.23,Crying,3
21275.DB1,3681_1,4.67,20181023_153740_024881,43719.08,43737.59,Crying,3
20827.DB1,3681_1,4.67,20181023_153740_024881,43739,43740.04,Don't mark,3
21081.DB1,3681_1,4.67,20181023_153740_024881,43740.04,43742.2,Crying,3
21216.DB1,3681_1,4.67,20181023_153740_024881,43743.16,43743.89,Crying,2
20741.DB1,3681_1,4.67,20181023_153740_024881,43744.75,43745.66,Crying,2
20988.DB1,3681_1,4.67,20181023_153740_024881,43746.46,43759.66,Crying,2
20540.DB1,3681_1,4.67,20181023_153740_024881,43761.14,43763.12,Don't mark,2
20907.DB1,3681_1,4.67,20181023_153740_024881,43763.93,43769.08,Crying,2
22223.DB1,3681_1,4.67,20181023_153740_024881,43769.89,43770.55,Non-canonical syllables,2
21187.DB1,3681_1,4.67,20181023_153740_024881,43771.94,43773.75,Crying,3
22306.DB1,3681_1,4.67,20181023_153740_024881,43774.55,43775.15,Non-canonical syllables,3
21361.DB1,3681_1,4.67,20181023_153740_024881,43775.95,43776.8,Crying,2
21733.DB1,3681_1,4.67,20181023_153740_024881,43777.62,43779.12,Crying,2
21507.DB1,3681_1,4.67,20181023_153740_024881,43780.97,43781.92,Crying,2
21870.DB1,3681_1,4.67,20181023_153740_024881,43784.52,43785.77,Non-canonical syllables,2
22230.DB1,3681_1,4.67,20181023_153740_024881,43819.1,43819.7,Non-canonical syllables,2
22135.DB1,3681_1,4.67,20181023_153740_024881,44132.44,44133.46,Non-canonical syllables,3
20587.DB1,3681_1,4.67,20181023_153740_024881,44136.66,44137.26,Don't mark,2
21493.DB1,3681_1,4.67,20181023_153740_024881,44141.11,44141.78,Non-canonical syllables,2
20775.DB1,3681_1,4.67,20181023_153740_024881,44143.81,44144.81,Non-canonical syllables,3
20675.DB1,3681_1,4.67,20181023_153740_024881,44157.64,44158.65,Non-canonical syllables,3
21955.DB1,3681_1,4.67,20181023_153740_024881,44207.01,44207.61,Non-canonical syllables,3
21809.DB1,3681_1,4.67,20181023_153740_024881,44226.52,44227.39,Non-canonical syllables,3
21204.DB1,3681_1,4.67,20181023_153740_024881,44246.58,44247.82,Non-canonical syllables,3
21269.DB1,3681_1,4.67,20181023_153740_024881,44250.79,44251.68,Crying,2
22085.DB1,3681_1,4.67,20181023_153740_024881,44258.11,44258.71,Crying,2
21749.DB1,3681_1,4.67,20181023_153740_024881,44258.71,44261.3,Crying,2
21927.DB1,3681_1,4.67,20181023_153740_024881,44263.36,44264.91,Non-canonical syllables,2
20831.DB1,3681_1,4.67,20181023_153740_024881,44265.94,44267.37,Non-canonical syllables,3
22229.DB1,3681_1,4.67,20181023_153740_024881,44267.37,44269.58,Non-canonical syllables,3
20489.DB1,3681_1,4.67,20181023_153740_024881,44272.67,44273.75,Non-canonical syllables,3
22304.DB1,3681_1,4.67,20181023_153740_024881,44291.08,44291.8,Non-canonical syllables,3
21737.DB1,3681_1,4.67,20181023_153740_024881,44297.74,44298.34,Non-canonical syllables,2
20691.DB1,3681_1,4.67,20181023_153740_024881,44312.91,44313.54,Non-canonical syllables,3
21096.DB1,3681_1,4.67,20181023_153740_024881,44314.34,44315.14,Non-canonical syllables,3
20480.DB1,3681_1,4.67,20181023_153740_024881,44364.4,44365.2,Non-canonical syllables,3
20836.DB1,3681_1,4.67,20181023_153740_024881,44368.53,44369.53,Non-canonical syllables,3
20842.DB1,3681_1,4.67,20181023_153740_024881,44373.4,44374.42,Non-canonical syllables,3
21860.DB1,3681_1,4.67,20181023_153740_024881,44374.42,44376.02,Non-canonical syllables,2
22171.DB1,3681_1,4.67,20181023_153740_024881,44378.94,44379.54,Non-canonical syllables,3
20806.DB1,3681_1,4.67,20181023_153740_024881,44382.4,44383.89,Non-canonical syllables,2
