"","itsId","recId","blkId","blkTypeId","segId","blkType","spkr","startTime","endTime","startClockTime","endClockTime","startClockTimeLocal","endClockTimeLocal","average_dB","peak_dB","recordingInfo","childCryVfxLen","childUttCnt","childUttLen","endCry1","startCry1","conversationInfo","convStatus","convCount","convTurnCount","convResponseCount","convType","convTurnType","convFloorType","femaleAdultNonSpeechLen","femaleAdultUttCnt","femaleAdultUttLen","femaleAdultWordCnt","endUtt1","startUtt1","maleAdultNonSpeechLen","maleAdultUttCnt","maleAdultUttLen","maleAdultWordCnt","endVfx1","startVfx1","endUtt2","startUtt2","endUtt3","startUtt3","endCry2","startCry2"
"2125","20190819_210631_022870",1,187,94,2125,"Pause","NOF",3530.68,3531.89,2019-08-14 13:48:57,2019-08-14 13:48:58,2019-08-14 09:48:57,2019-08-14 09:48:58,-45.21,-35.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126","20190819_210631_022870",1,187,94,2126,"Pause","OLF",3531.89,3533.86,2019-08-14 13:48:58,2019-08-14 13:49:00,2019-08-14 09:48:58,2019-08-14 09:49:00,-23.3,-6.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127","20190819_210631_022870",1,187,94,2127,"Pause","NOF",3533.86,3535.1,2019-08-14 13:49:00,2019-08-14 13:49:02,2019-08-14 09:49:00,2019-08-14 09:49:02,-26.5,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128","20190819_210631_022870",1,187,94,2128,"Pause","OLN",3535.1,3536.01,2019-08-14 13:49:02,2019-08-14 13:49:03,2019-08-14 09:49:02,2019-08-14 09:49:03,-31.15,-16.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129","20190819_210631_022870",1,187,94,2129,"Pause","NOF",3536.01,3536.83,2019-08-14 13:49:03,2019-08-14 13:49:03,2019-08-14 09:49:03,2019-08-14 09:49:03,-34.51,-18.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130","20190819_210631_022870",1,187,94,2130,"Pause","OLF",3536.83,3537.84,2019-08-14 13:49:03,2019-08-14 13:49:04,2019-08-14 09:49:03,2019-08-14 09:49:04,-37.13,-26.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131","20190819_210631_022870",1,187,94,2131,"Pause","NOF",3537.84,3539,2019-08-14 13:49:04,2019-08-14 13:49:06,2019-08-14 09:49:04,2019-08-14 09:49:06,-26.56,-9.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132","20190819_210631_022870",1,187,94,2132,"Pause","OLF",3539,3539.8,2019-08-14 13:49:06,2019-08-14 13:49:06,2019-08-14 09:49:06,2019-08-14 09:49:06,-32.49,-16.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133","20190819_210631_022870",1,187,94,2133,"Pause","NOF",3539.8,3541.65,2019-08-14 13:49:06,2019-08-14 13:49:08,2019-08-14 09:49:06,2019-08-14 09:49:08,-19.71,-3.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134","20190819_210631_022870",1,187,94,2134,"Pause","OLF",3541.65,3542.47,2019-08-14 13:49:08,2019-08-14 13:49:09,2019-08-14 09:49:08,2019-08-14 09:49:09,-32.15,-19.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135","20190819_210631_022870",1,187,94,2135,"Pause","NOF",3542.47,3543.69,2019-08-14 13:49:09,2019-08-14 13:49:10,2019-08-14 09:49:09,2019-08-14 09:49:10,-37.89,-22.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136","20190819_210631_022870",1,187,94,2136,"Pause","MAF",3543.69,3544.71,2019-08-14 13:49:10,2019-08-14 13:49:11,2019-08-14 09:49:10,2019-08-14 09:49:11,-40.25,-31.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137","20190819_210631_022870",1,187,94,2137,"Pause","OLF",3544.71,3545.95,2019-08-14 13:49:11,2019-08-14 13:49:12,2019-08-14 09:49:11,2019-08-14 09:49:12,-22.05,-4.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138","20190819_210631_022870",1,187,94,2138,"Pause","TVF",3545.95,3547.09,2019-08-14 13:49:12,2019-08-14 13:49:14,2019-08-14 09:49:12,2019-08-14 09:49:14,-39.17,-23.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139","20190819_210631_022870",1,187,94,2139,"Pause","NOF",3547.09,3548.47,2019-08-14 13:49:14,2019-08-14 13:49:15,2019-08-14 09:49:14,2019-08-14 09:49:15,-44.43,-34.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2140","20190819_210631_022870",1,187,94,2140,"Pause","FAF",3548.47,3549.79,2019-08-14 13:49:15,2019-08-14 13:49:16,2019-08-14 09:49:15,2019-08-14 09:49:16,-41.37,-29.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141","20190819_210631_022870",1,187,94,2141,"Pause","OLF",3549.79,3551.97,2019-08-14 13:49:16,2019-08-14 13:49:18,2019-08-14 09:49:16,2019-08-14 09:49:18,-40.14,-27.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142","20190819_210631_022870",1,187,94,2142,"Pause","SIL",3551.97,3552.82,2019-08-14 13:49:18,2019-08-14 13:49:19,2019-08-14 09:49:18,2019-08-14 09:49:19,-45.29,-29.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143","20190819_210631_022870",1,187,94,2143,"Pause","NOF",3552.82,3553.62,2019-08-14 13:49:19,2019-08-14 13:49:20,2019-08-14 09:49:19,2019-08-14 09:49:20,-48.19,-39.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144","20190819_210631_022870",1,187,94,2144,"Pause","CXF",3553.62,3554.42,2019-08-14 13:49:20,2019-08-14 13:49:21,2019-08-14 09:49:20,2019-08-14 09:49:21,-46.71,-41.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145","20190819_210631_022870",1,187,94,2145,"Pause","SIL",3554.42,3555.22,2019-08-14 13:49:21,2019-08-14 13:49:22,2019-08-14 09:49:21,2019-08-14 09:49:22,-51.15,-43.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146","20190819_210631_022870",1,187,94,2146,"Pause","OLF",3555.22,3556.72,2019-08-14 13:49:22,2019-08-14 13:49:23,2019-08-14 09:49:22,2019-08-14 09:49:23,-37.25,-21.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147","20190819_210631_022870",1,187,94,2147,"Pause","MAF",3556.72,3557.53,2019-08-14 13:49:23,2019-08-14 13:49:24,2019-08-14 09:49:23,2019-08-14 09:49:24,-41.83,-26.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148","20190819_210631_022870",1,187,94,2148,"Pause","TVF",3557.53,3558.35,2019-08-14 13:49:24,2019-08-14 13:49:25,2019-08-14 09:49:24,2019-08-14 09:49:25,-40.04,-29.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149","20190819_210631_022870",1,188,94,2149,"Conversation","CHN",3558.35,3558.95,2019-08-14 13:49:25,2019-08-14 13:49:25,2019-08-14 09:49:25,2019-08-14 09:49:25,-22.8,-14.11,NA,0,1,0.38,NA,NA,"BC|94|36|0|CIOCX|NT|FI","BC",94,36,0,"CIOCX","NT","FI",NA,NA,NA,NA,"PT3558.73S","PT3558.53S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150","20190819_210631_022870",1,188,94,2150,"Conversation","NOF",3558.95,3559.77,2019-08-14 13:49:25,2019-08-14 13:49:26,2019-08-14 09:49:25,2019-08-14 09:49:26,-32.04,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151","20190819_210631_022870",1,188,94,2151,"Conversation","OLN",3559.77,3560.62,2019-08-14 13:49:26,2019-08-14 13:49:27,2019-08-14 09:49:26,2019-08-14 09:49:27,-39.18,-29.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152","20190819_210631_022870",1,188,94,2152,"Conversation","CXN",3560.62,3561.47,2019-08-14 13:49:27,2019-08-14 13:49:28,2019-08-14 09:49:27,2019-08-14 09:49:28,-40.16,-33.49,NA,NA,NA,NA,NA,NA,"RC|94|36|0|CIOCX|NT|FI","RC",94,36,0,"CIOCX","NT","FI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153","20190819_210631_022870",1,188,94,2153,"Conversation","OLN",3561.47,3562.34,2019-08-14 13:49:28,2019-08-14 13:49:29,2019-08-14 09:49:28,2019-08-14 09:49:29,-38.81,-32.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154","20190819_210631_022870",1,188,94,2154,"Conversation","CXF",3562.34,3563.16,2019-08-14 13:49:29,2019-08-14 13:49:30,2019-08-14 09:49:29,2019-08-14 09:49:30,-42.21,-32.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155","20190819_210631_022870",1,188,94,2155,"Conversation","OLN",3563.16,3564.23,2019-08-14 13:49:30,2019-08-14 13:49:31,2019-08-14 09:49:30,2019-08-14 09:49:31,-28.86,-16.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156","20190819_210631_022870",1,188,94,2156,"Conversation","CHN",3564.23,3564.83,2019-08-14 13:49:31,2019-08-14 13:49:31,2019-08-14 09:49:31,2019-08-14 09:49:31,-20.16,-11.92,NA,0,1,0.44,NA,NA,"RC|94|36|0|CIOCX|NT|FI","RC",94,36,0,"CIOCX","NT","FI",NA,NA,NA,NA,"PT3564.67S","PT3564.23S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2157","20190819_210631_022870",1,188,94,2157,"Conversation","OLN",3564.83,3565.97,2019-08-14 13:49:31,2019-08-14 13:49:32,2019-08-14 09:49:31,2019-08-14 09:49:32,-21.34,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158","20190819_210631_022870",1,188,94,2158,"Conversation","MAF",3565.97,3566.8,2019-08-14 13:49:32,2019-08-14 13:49:33,2019-08-14 09:49:32,2019-08-14 09:49:33,-41.25,-28.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159","20190819_210631_022870",1,188,94,2159,"Conversation","OLN",3566.8,3567.6,2019-08-14 13:49:33,2019-08-14 13:49:34,2019-08-14 09:49:33,2019-08-14 09:49:34,-40.25,-35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160","20190819_210631_022870",1,188,94,2160,"Conversation","CXN",3567.6,3569.08,2019-08-14 13:49:34,2019-08-14 13:49:36,2019-08-14 09:49:34,2019-08-14 09:49:36,-33.61,-21.71,NA,NA,NA,NA,NA,NA,"EC|94|36|0|CIOCX|NT|FI","EC",94,36,0,"CIOCX","NT","FI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161","20190819_210631_022870",1,189,95,2161,"Pause","CXF",3569.08,3570.82,2019-08-14 13:49:36,2019-08-14 13:49:37,2019-08-14 09:49:36,2019-08-14 09:49:37,-45.2,-34.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162","20190819_210631_022870",1,189,95,2162,"Pause","TVF",3570.82,3571.82,2019-08-14 13:49:37,2019-08-14 13:49:38,2019-08-14 09:49:37,2019-08-14 09:49:38,-42.91,-37.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163","20190819_210631_022870",1,189,95,2163,"Pause","SIL",3571.82,3572.78,2019-08-14 13:49:38,2019-08-14 13:49:39,2019-08-14 09:49:38,2019-08-14 09:49:39,-43.68,-35.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164","20190819_210631_022870",1,189,95,2164,"Pause","TVF",3572.78,3573.77,2019-08-14 13:49:39,2019-08-14 13:49:40,2019-08-14 09:49:39,2019-08-14 09:49:40,-43.1,-38.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165","20190819_210631_022870",1,189,95,2165,"Pause","SIL",3573.77,3574.57,2019-08-14 13:49:40,2019-08-14 13:49:41,2019-08-14 09:49:40,2019-08-14 09:49:41,-44.86,-40.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166","20190819_210631_022870",1,189,95,2166,"Pause","MAF",3574.57,3575.57,2019-08-14 13:49:41,2019-08-14 13:49:42,2019-08-14 09:49:41,2019-08-14 09:49:42,-41.6,-34.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167","20190819_210631_022870",1,189,95,2167,"Pause","TVF",3575.57,3576.63,2019-08-14 13:49:42,2019-08-14 13:49:43,2019-08-14 09:49:42,2019-08-14 09:49:43,-47.65,-42.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168","20190819_210631_022870",1,189,95,2168,"Pause","CXF",3576.63,3577.9,2019-08-14 13:49:43,2019-08-14 13:49:44,2019-08-14 09:49:43,2019-08-14 09:49:44,-46.27,-39.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169","20190819_210631_022870",1,189,95,2169,"Pause","OLN",3577.9,3578.75,2019-08-14 13:49:44,2019-08-14 13:49:45,2019-08-14 09:49:44,2019-08-14 09:49:45,-42.87,-35.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170","20190819_210631_022870",1,189,95,2170,"Pause","TVN",3578.75,3579.93,2019-08-14 13:49:45,2019-08-14 13:49:46,2019-08-14 09:49:45,2019-08-14 09:49:46,-41.93,-31.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171","20190819_210631_022870",1,190,95,2171,"Conversation","CXN",3579.93,3580.9,2019-08-14 13:49:46,2019-08-14 13:49:47,2019-08-14 09:49:46,2019-08-14 09:49:47,-43.23,-37.35,NA,NA,NA,NA,NA,NA,"EC|95|36|0|XM|NT|FI","EC",95,36,0,"XM","NT","FI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172","20190819_210631_022870",1,191,96,2172,"Pause","TVF",3580.9,3585.38,2019-08-14 13:49:47,2019-08-14 13:49:52,2019-08-14 09:49:47,2019-08-14 09:49:52,-42.78,-30.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173","20190819_210631_022870",1,191,96,2173,"Pause","SIL",3585.38,3586.49,2019-08-14 13:49:52,2019-08-14 13:49:53,2019-08-14 09:49:52,2019-08-14 09:49:53,-44.43,-35.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174","20190819_210631_022870",1,191,96,2174,"Pause","TVF",3586.49,3587.56,2019-08-14 13:49:53,2019-08-14 13:49:54,2019-08-14 09:49:53,2019-08-14 09:49:54,-44.59,-34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175","20190819_210631_022870",1,191,96,2175,"Pause","TVF",3587.56,3589.56,2019-08-14 13:49:54,2019-08-14 13:49:56,2019-08-14 09:49:54,2019-08-14 09:49:56,-43.21,-31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176","20190819_210631_022870",1,191,96,2176,"Pause","NOF",3589.56,3592.13,2019-08-14 13:49:56,2019-08-14 13:49:59,2019-08-14 09:49:56,2019-08-14 09:49:59,-43.8,-31.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2177","20190819_210631_022870",1,191,96,2177,"Pause","TVF",3592.13,3593.78,2019-08-14 13:49:59,2019-08-14 13:50:00,2019-08-14 09:49:59,2019-08-14 09:50:00,-41.2,-31.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2178","20190819_210631_022870",1,191,96,2178,"Pause","SIL",3593.78,3594.64,2019-08-14 13:50:00,2019-08-14 13:50:01,2019-08-14 09:50:00,2019-08-14 09:50:01,-46.59,-36.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2179","20190819_210631_022870",1,191,96,2179,"Pause","OLF",3594.64,3595.44,2019-08-14 13:50:01,2019-08-14 13:50:02,2019-08-14 09:50:01,2019-08-14 09:50:02,-43.59,-37.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2180","20190819_210631_022870",1,191,96,2180,"Pause","SIL",3595.44,3596.24,2019-08-14 13:50:02,2019-08-14 13:50:03,2019-08-14 09:50:02,2019-08-14 09:50:03,-46.36,-42.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2181","20190819_210631_022870",1,191,96,2181,"Pause","NON",3596.24,3598.26,2019-08-14 13:50:03,2019-08-14 13:50:05,2019-08-14 09:50:03,2019-08-14 09:50:05,-38.4,-30.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2182","20190819_210631_022870",1,191,96,2182,"Pause","OLN",3598.26,3599.13,2019-08-14 13:50:05,2019-08-14 13:50:06,2019-08-14 09:50:05,2019-08-14 09:50:06,-38.2,-28.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2183","20190819_210631_022870",1,191,96,2183,"Pause","OLF",3599.13,3600.32,2019-08-14 13:50:06,2019-08-14 13:50:07,2019-08-14 09:50:06,2019-08-14 09:50:07,-39.98,-26.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2184","20190819_210631_022870",1,191,96,2184,"Pause","TVF",3600.32,3602.26,2019-08-14 13:50:07,2019-08-14 13:50:09,2019-08-14 09:50:07,2019-08-14 09:50:09,-46.73,-41.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2185","20190819_210631_022870",1,191,96,2185,"Pause","MAF",3602.26,3603.09,2019-08-14 13:50:09,2019-08-14 13:50:10,2019-08-14 09:50:09,2019-08-14 09:50:10,-37.1,-23.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2186","20190819_210631_022870",1,191,96,2186,"Pause","FAF",3603.09,3604.51,2019-08-14 13:50:10,2019-08-14 13:50:11,2019-08-14 09:50:10,2019-08-14 09:50:11,-24,-5.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2187","20190819_210631_022870",1,191,96,2187,"Pause","NOF",3604.51,3605.87,2019-08-14 13:50:11,2019-08-14 13:50:12,2019-08-14 09:50:11,2019-08-14 09:50:12,-30.43,-9.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2188","20190819_210631_022870",1,191,96,2188,"Pause","OLN",3605.87,3608.82,2019-08-14 13:50:12,2019-08-14 13:50:15,2019-08-14 09:50:12,2019-08-14 09:50:15,-27.76,-8.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2189","20190819_210631_022870",1,191,96,2189,"Pause","NOF",3608.82,3609.9,2019-08-14 13:50:15,2019-08-14 13:50:16,2019-08-14 09:50:15,2019-08-14 09:50:16,-41.24,-32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2190","20190819_210631_022870",1,191,96,2190,"Pause","OLN",3609.9,3615.16,2019-08-14 13:50:16,2019-08-14 13:50:22,2019-08-14 09:50:16,2019-08-14 09:50:22,-27.43,-4.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2191","20190819_210631_022870",1,192,96,2191,"Conversation","FAN",3615.16,3616.16,2019-08-14 13:50:22,2019-08-14 13:50:23,2019-08-14 09:50:22,2019-08-14 09:50:23,-17.29,-10.19,NA,NA,NA,NA,NA,NA,"EC|96|36|0|AMF|NT|FI","EC",96,36,0,"AMF","NT","FI",0,0,0,2.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
