idx,AudioData,Answer,Age,ChildID
46462,5378029970,Junk,571,3291_1
46463,5378029970,Junk,571,3291_1
46464,7243697784,Crying,571,3291_1
46465,7243697784,Crying,571,3291_1
46466,7243697784,Non-Canonical,571,3291_1
46467,7243697784,Non-Canonical,571,3291_1
46468,7243697784,Non-Canonical,571,3291_1
46469,8513896430,Crying,571,3291_1
46470,8513896430,Crying,571,3291_1
46471,8513896430,Crying,571,3291_1
46472,8513896430,Non-Canonical,571,3291_1
46473,8513896430,Crying,571,3291_1
46474,6191669492,Laughing,571,3291_1
46475,6191669492,Laughing,571,3291_1
46476,6191669492,Laughing,571,3291_1
46477,6191669492,Laughing,571,3291_1
46478,6191669492,Laughing,571,3291_1
46479,2124181653,Laughing,571,3291_1
46480,2124181653,Laughing,571,3291_1
46481,2124181653,Laughing,571,3291_1
46482,2124181653,Laughing,571,3291_1
46483,2124181653,Junk,571,3291_1
46484,1079300726,Non-Canonical,571,3291_1
46485,1079300726,Canonical,571,3291_1
46486,1079300726,Non-Canonical,571,3291_1
46487,1079300726,Non-Canonical,571,3291_1
46488,1079300726,Non-Canonical,571,3291_1
46489,1233951276,Canonical,571,3291_1
46490,1233951276,Non-Canonical,571,3291_1
46491,1233951276,Canonical,571,3291_1
46492,1233951276,Non-Canonical,571,3291_1
46493,1233951276,Laughing,571,3291_1
46494,9725146421,Non-Canonical,571,3291_1
46495,9725146421,Canonical,571,3291_1
46496,9725146421,Laughing,571,3291_1
46497,9725146421,Non-Canonical,571,3291_1
46498,9725146421,Canonical,571,3291_1
46499,2097528733,Laughing,571,3291_1
46500,2097528733,Non-Canonical,571,3291_1
46501,2097528733,Non-Canonical,571,3291_1
46502,2097528733,Canonical,571,3291_1
46503,2097528733,Non-Canonical,571,3291_1
46504,2008506625,Canonical,571,3291_1
46505,2008506625,Crying,571,3291_1
46506,2008506625,Crying,571,3291_1
46507,2008506625,Non-Canonical,571,3291_1
46508,2008506625,Crying,571,3291_1
46509,1227851944,Non-Canonical,571,3291_1
46510,1227851944,Canonical,571,3291_1
46511,1227851944,Non-Canonical,571,3291_1
46512,1227851944,Non-Canonical,571,3291_1
46513,1227851944,Crying,571,3291_1
46514,527010452,Junk,571,3291_1
46515,527010452,Junk,571,3291_1
46516,527010452,Junk,571,3291_1
46517,527010452,Junk,571,3291_1
46518,527010452,Junk,571,3291_1
46519,1206104659,Canonical,571,3291_1
46520,1206104659,Non-Canonical,571,3291_1
46521,1206104659,Non-Canonical,571,3291_1
46522,1206104659,Non-Canonical,571,3291_1
46523,1206104659,Canonical,571,3291_1
46524,5950020626,Non-Canonical,571,3291_1
46525,5950020626,Non-Canonical,571,3291_1
46526,5950020626,Junk,571,3291_1
46527,5950020626,Non-Canonical,571,3291_1
46528,5950020626,Junk,571,3291_1
46529,3008658881,Canonical,571,3291_1
46530,3008658881,Non-Canonical,571,3291_1
46531,3008658881,Non-Canonical,571,3291_1
46532,3008658881,Non-Canonical,571,3291_1
46533,3008658881,Non-Canonical,571,3291_1
46534,3243932461,Non-Canonical,571,3291_1
46535,3243932461,Non-Canonical,571,3291_1
46536,3243932461,Crying,571,3291_1
46537,3243932461,Non-Canonical,571,3291_1
46538,3243932461,Non-Canonical,571,3291_1
46539,1731668890,Crying,571,3291_1
46540,1731668890,Non-Canonical,571,3291_1
46541,1731668890,Crying,571,3291_1
46542,1731668890,Non-Canonical,571,3291_1
46543,1731668890,Non-Canonical,571,3291_1
46544,3071891984,Non-Canonical,571,3291_1
46545,3071891984,Crying,571,3291_1
46546,3071891984,Non-Canonical,571,3291_1
46547,3071891984,Non-Canonical,571,3291_1
46548,3071891984,Canonical,571,3291_1
46549,3228962687,Non-Canonical,571,3291_1
46550,3228962687,Non-Canonical,571,3291_1
46551,3228962687,Non-Canonical,571,3291_1
46552,3228962687,Non-Canonical,571,3291_1
46553,3228962687,Canonical,571,3291_1
46554,3195697637,Non-Canonical,571,3291_1
46555,3195697637,Crying,571,3291_1
46556,3195697637,Canonical,571,3291_1
46557,3195697637,Canonical,571,3291_1
46558,3195697637,Laughing,571,3291_1
46559,474415888,Non-Canonical,571,3291_1
46560,474415888,Non-Canonical,571,3291_1
46561,474415888,Crying,571,3291_1
46562,474415888,Non-Canonical,571,3291_1
46563,474415888,Crying,571,3291_1
46564,8015873092,Non-Canonical,571,3291_1
46565,8015873092,Non-Canonical,571,3291_1
46566,8015873092,Non-Canonical,571,3291_1
46567,8015873092,Non-Canonical,571,3291_1
46568,8015873092,Non-Canonical,571,3291_1
46569,9629516492,Canonical,571,3291_1
46570,9629516492,Canonical,571,3291_1
46571,9629516492,Canonical,571,3291_1
46572,9629516492,Canonical,571,3291_1
46573,9629516492,Junk,571,3291_1
46574,3186486823,Junk,571,3291_1
46575,3186486823,Junk,571,3291_1
46576,3186486823,Junk,571,3291_1
46577,3186486823,Junk,571,3291_1
46578,3186486823,Junk,571,3291_1
46579,4105229645,Canonical,571,3291_1
46580,4105229645,Non-Canonical,571,3291_1
46581,4105229645,Canonical,571,3291_1
46582,4105229645,Canonical,571,3291_1
46583,4105229645,Junk,571,3291_1
46584,3112784178,Junk,571,3291_1
46585,3112784178,Canonical,571,3291_1
46586,3112784178,Non-Canonical,571,3291_1
46587,3112784178,Canonical,571,3291_1
46588,3112784178,Non-Canonical,571,3291_1
46589,8304220132,Canonical,571,3291_1
46590,8304220132,Non-Canonical,571,3291_1
46591,8304220132,Canonical,571,3291_1
46592,8304220132,Non-Canonical,571,3291_1
46593,8304220132,Non-Canonical,571,3291_1
46594,6302504449,Canonical,571,3291_1
46595,6302504449,Canonical,571,3291_1
46596,6302504449,Junk,571,3291_1
46597,6302504449,Canonical,571,3291_1
46598,6302504449,Canonical,571,3291_1
46599,1528583679,Non-Canonical,571,3291_1
46600,1528583679,Junk,571,3291_1
46601,1528583679,Junk,571,3291_1
46602,1528583679,Junk,571,3291_1
46603,1528583679,Junk,571,3291_1
46604,3925430200,Canonical,571,3291_1
46605,3925430200,Canonical,571,3291_1
46606,3925430200,Canonical,571,3291_1
46607,3925430200,Non-Canonical,571,3291_1
46608,3925430200,Canonical,571,3291_1
46609,8459903598,Junk,571,3291_1
46610,8459903598,Non-Canonical,571,3291_1
46611,8459903598,Junk,571,3291_1
46612,8459903598,Non-Canonical,571,3291_1
46613,8459903598,Junk,571,3291_1
46614,6909384610,Canonical,571,3291_1
46615,6909384610,Non-Canonical,571,3291_1
46616,6909384610,Canonical,571,3291_1
46617,6909384610,Canonical,571,3291_1
46618,6909384610,Canonical,571,3291_1
46619,7305201124,Junk,571,3291_1
46620,7305201124,Junk,571,3291_1
46621,7305201124,Junk,571,3291_1
46622,7305201124,Crying,571,3291_1
46623,7305201124,Junk,571,3291_1
46624,6153809116,Non-Canonical,571,3291_1
46625,6153809116,Non-Canonical,571,3291_1
46626,6153809116,Non-Canonical,571,3291_1
46627,6153809116,Non-Canonical,571,3291_1
46628,6153809116,Non-Canonical,571,3291_1
46629,6506986812,Non-Canonical,571,3291_1
46630,6506986812,Canonical,571,3291_1
46631,6506986812,Non-Canonical,571,3291_1
46632,6506986812,Canonical,571,3291_1
46633,6506986812,Non-Canonical,571,3291_1
46634,3276559686,Canonical,571,3291_1
46635,3276559686,Non-Canonical,571,3291_1
46636,3276559686,Non-Canonical,571,3291_1
46637,3276559686,Junk,571,3291_1
46638,3276559686,Canonical,571,3291_1
46639,6207989667,Junk,571,3291_1
46640,6207989667,Non-Canonical,571,3291_1
46641,6207989667,Non-Canonical,571,3291_1
46642,6207989667,Junk,571,3291_1
46643,6207989667,Junk,571,3291_1
46644,9293840648,Non-Canonical,571,3291_1
46645,9293840648,Non-Canonical,571,3291_1
46646,9293840648,Junk,571,3291_1
46647,9293840648,Non-Canonical,571,3291_1
46648,9293840648,Canonical,571,3291_1
46649,5310657007,Non-Canonical,571,3291_1
46650,5310657007,Non-Canonical,571,3291_1
46651,5310657007,Non-Canonical,571,3291_1
46652,5310657007,Non-Canonical,571,3291_1
46653,5310657007,Non-Canonical,571,3291_1
46654,7318299997,Non-Canonical,571,3291_1
46655,7318299997,Junk,571,3291_1
46656,7318299997,Junk,571,3291_1
46657,7318299997,Junk,571,3291_1
46658,7318299997,Canonical,571,3291_1
46659,2715860281,Non-Canonical,571,3291_1
46660,2715860281,Non-Canonical,571,3291_1
46661,2715860281,Non-Canonical,571,3291_1
46662,2715860281,Non-Canonical,571,3291_1
46663,2715860281,Non-Canonical,571,3291_1
46664,253726837,Junk,571,3291_1
46665,253726837,Non-Canonical,571,3291_1
46666,253726837,Non-Canonical,571,3291_1
46667,253726837,Non-Canonical,571,3291_1
46668,253726837,Canonical,571,3291_1
46669,1262848611,Non-Canonical,571,3291_1
46670,1262848611,Canonical,571,3291_1
46671,1262848611,Non-Canonical,571,3291_1
46672,1262848611,Non-Canonical,571,3291_1
46673,1262848611,Non-Canonical,571,3291_1
46674,5853302644,Non-Canonical,571,3291_1
46675,5853302644,Canonical,571,3291_1
46676,5853302644,Canonical,571,3291_1
46677,5853302644,Non-Canonical,571,3291_1
46678,5853302644,Crying,571,3291_1
46679,7769324475,Junk,571,3291_1
46680,7769324475,Junk,571,3291_1
46681,7769324475,Non-Canonical,571,3291_1
46682,7769324475,Junk,571,3291_1
46683,7769324475,Junk,571,3291_1
46684,2595223775,Canonical,571,3291_1
46685,2595223775,Canonical,571,3291_1
46686,2595223775,Junk,571,3291_1
46687,2595223775,Non-Canonical,571,3291_1
46688,2595223775,Junk,571,3291_1
46689,8372442339,Non-Canonical,571,3291_1
46690,8372442339,Junk,571,3291_1
46691,8372442339,Non-Canonical,571,3291_1
46692,8372442339,Junk,571,3291_1
46693,8372442339,Junk,571,3291_1
46694,2662433800,Non-Canonical,571,3291_1
46695,2662433800,Non-Canonical,571,3291_1
46696,2662433800,Junk,571,3291_1
46697,2662433800,Non-Canonical,571,3291_1
46698,2662433800,Non-Canonical,571,3291_1
46699,8227408231,Non-Canonical,571,3291_1
46700,8227408231,Non-Canonical,571,3291_1
46701,8227408231,Junk,571,3291_1
46702,8227408231,Non-Canonical,571,3291_1
46703,8227408231,Junk,571,3291_1
46704,3047132933,Non-Canonical,571,3291_1
46705,3047132933,Junk,571,3291_1
46706,3047132933,Canonical,571,3291_1
46707,3047132933,Non-Canonical,571,3291_1
46708,3047132933,Non-Canonical,571,3291_1
46709,8989578861,Canonical,571,3291_1
46710,8989578861,Canonical,571,3291_1
46711,8989578861,Canonical,571,3291_1
46712,8989578861,Canonical,571,3291_1
46713,8989578861,Canonical,571,3291_1
46714,5763154059,Canonical,571,3291_1
46715,5763154059,Canonical,571,3291_1
46716,5763154059,Canonical,571,3291_1
46717,5763154059,Canonical,571,3291_1
46718,5763154059,Canonical,571,3291_1
46719,9992778096,Non-Canonical,571,3291_1
46720,9992778096,Non-Canonical,571,3291_1
46721,9992778096,Non-Canonical,571,3291_1
46722,9992778096,Canonical,571,3291_1
46723,9992778096,Non-Canonical,571,3291_1
46724,5441510868,Junk,571,3291_1
46725,5441510868,Junk,571,3291_1
46726,5441510868,Junk,571,3291_1
46727,5441510868,Junk,571,3291_1
46728,5441510868,Junk,571,3291_1
46729,8402491345,Non-Canonical,571,3291_1
46730,8402491345,Non-Canonical,571,3291_1
46731,8402491345,Non-Canonical,571,3291_1
46732,8402491345,Junk,571,3291_1
46733,8402491345,Non-Canonical,571,3291_1
46734,1930620979,Non-Canonical,571,3291_1
46735,1930620979,Canonical,571,3291_1
46736,1930620979,Canonical,571,3291_1
46737,1930620979,Canonical,571,3291_1
46738,1930620979,Laughing,571,3291_1
46739,7364389147,Canonical,571,3291_1
46740,7364389147,Canonical,571,3291_1
46741,7364389147,Canonical,571,3291_1
46742,7364389147,Non-Canonical,571,3291_1
46743,7364389147,Canonical,571,3291_1
46744,176518715,Canonical,571,3291_1
46745,176518715,Non-Canonical,571,3291_1
46746,176518715,Canonical,571,3291_1
46747,176518715,Canonical,571,3291_1
46748,176518715,Non-Canonical,571,3291_1
46749,9472754377,Junk,571,3291_1
46750,9472754377,Junk,571,3291_1
46751,9472754377,Non-Canonical,571,3291_1
46752,9472754377,Junk,571,3291_1
46753,9472754377,Junk,571,3291_1
46754,6995295946,Non-Canonical,571,3291_1
46755,6995295946,Junk,571,3291_1
46756,6995295946,Junk,571,3291_1
46757,6995295946,Junk,571,3291_1
46758,6995295946,Laughing,571,3291_1
46759,8993086879,Laughing,571,3291_1
46760,8993086879,Junk,571,3291_1
46761,8993086879,Junk,571,3291_1
46762,8993086879,Junk,571,3291_1
46763,8993086879,Junk,571,3291_1
46764,4077760093,Junk,571,3291_1
46765,4077760093,Junk,571,3291_1
46766,4077760093,Non-Canonical,571,3291_1
46767,4077760093,Crying,571,3291_1
46768,4077760093,Junk,571,3291_1
46769,3103187080,Junk,571,3291_1
46770,3103187080,Junk,571,3291_1
46771,3103187080,Junk,571,3291_1
46772,3103187080,Junk,571,3291_1
46773,3103187080,Junk,571,3291_1
46774,7966120174,Non-Canonical,571,3291_1
46775,7966120174,Canonical,571,3291_1
46776,7966120174,Non-Canonical,571,3291_1
46777,7966120174,Canonical,571,3291_1
46778,7966120174,Canonical,571,3291_1
46779,3252235518,Non-Canonical,571,3291_1
46780,3252235518,Laughing,571,3291_1
46781,3252235518,Non-Canonical,571,3291_1
46782,3252235518,Non-Canonical,571,3291_1
46783,3252235518,Non-Canonical,571,3291_1
46784,4959287942,Non-Canonical,571,3291_1
46785,4959287942,Canonical,571,3291_1
46786,4959287942,Non-Canonical,571,3291_1
46787,4959287942,Canonical,571,3291_1
46788,4959287942,Non-Canonical,571,3291_1
46789,262943433,Non-Canonical,571,3291_1
46790,262943433,Non-Canonical,571,3291_1
46791,262943433,Crying,571,3291_1
46792,262943433,Canonical,571,3291_1
46793,262943433,Non-Canonical,571,3291_1
46794,1284940228,Canonical,571,3291_1
46795,1284940228,Non-Canonical,571,3291_1
46796,1284940228,Non-Canonical,571,3291_1
46797,1284940228,Crying,571,3291_1
46798,1284940228,Canonical,571,3291_1
46799,8168553919,Crying,571,3291_1
46800,8168553919,Crying,571,3291_1
46801,8168553919,Non-Canonical,571,3291_1
46802,8168553919,Non-Canonical,571,3291_1
46803,8168553919,Non-Canonical,571,3291_1
46804,5882616983,Non-Canonical,571,3291_1
46805,5882616983,Canonical,571,3291_1
46806,5882616983,Non-Canonical,571,3291_1
46807,5882616983,Canonical,571,3291_1
46808,5882616983,Junk,571,3291_1
46809,3404902322,Canonical,571,3291_1
46810,3404902322,Junk,571,3291_1
46811,3404902322,Non-Canonical,571,3291_1
46812,3404902322,Non-Canonical,571,3291_1
46813,3404902322,Canonical,571,3291_1
46814,6995207286,Canonical,571,3291_1
46815,6995207286,Canonical,571,3291_1
46816,6995207286,Canonical,571,3291_1
46817,6995207286,Non-Canonical,571,3291_1
46818,6995207286,Non-Canonical,571,3291_1
46819,6421136503,Canonical,571,3291_1
46820,6421136503,Canonical,571,3291_1
46821,6421136503,Canonical,571,3291_1
46822,6421136503,Canonical,571,3291_1
46823,6421136503,Canonical,571,3291_1
46824,5161565934,Junk,571,3291_1
46825,5161565934,Junk,571,3291_1
46826,5161565934,Junk,571,3291_1
46827,5161565934,Laughing,571,3291_1
46828,5161565934,Junk,571,3291_1
46829,9830824804,Crying,571,3291_1
46830,9830824804,Canonical,571,3291_1
46831,9830824804,Non-Canonical,571,3291_1
46832,9830824804,Non-Canonical,571,3291_1
46833,9830824804,Non-Canonical,571,3291_1
46834,3405388091,Non-Canonical,571,3291_1
46835,3405388091,Crying,571,3291_1
46836,3405388091,Non-Canonical,571,3291_1
46837,3405388091,Non-Canonical,571,3291_1
46838,3405388091,Non-Canonical,571,3291_1
46839,5010786287,Laughing,571,3291_1
46840,5010786287,Junk,571,3291_1
46841,5010786287,Junk,571,3291_1
46842,5010786287,Non-Canonical,571,3291_1
46843,5010786287,Junk,571,3291_1
46844,7901209379,Crying,571,3291_1
46845,7901209379,Junk,571,3291_1
46846,7901209379,Laughing,571,3291_1
46847,7901209379,Non-Canonical,571,3291_1
46848,7901209379,Junk,571,3291_1
46849,6911039441,Non-Canonical,571,3291_1
46850,6911039441,Non-Canonical,571,3291_1
46851,6911039441,Canonical,571,3291_1
46852,6911039441,Non-Canonical,571,3291_1
46853,6911039441,Junk,571,3291_1
46854,8960398995,Crying,571,3291_1
46855,8960398995,Crying,571,3291_1
46856,8960398995,Crying,571,3291_1
46857,8960398995,Non-Canonical,571,3291_1
46858,8960398995,Crying,571,3291_1
46859,6438539748,Junk,571,3291_1
46860,6438539748,Non-Canonical,571,3291_1
46861,6438539748,Non-Canonical,571,3291_1
46862,6438539748,Non-Canonical,571,3291_1
46863,6438539748,Non-Canonical,571,3291_1
46864,7336192087,Canonical,571,3291_1
46865,7336192087,Canonical,571,3291_1
46866,7336192087,Laughing,571,3291_1
46867,7336192087,Non-Canonical,571,3291_1
46868,7336192087,Canonical,571,3291_1
46869,9103210427,Non-Canonical,571,3291_1
46870,9103210427,Laughing,571,3291_1
46871,9103210427,Junk,571,3291_1
46872,9103210427,Canonical,571,3291_1
46873,9103210427,Canonical,571,3291_1
46874,730051369,Non-Canonical,571,3291_1
46875,730051369,Junk,571,3291_1
46876,730051369,Junk,571,3291_1
46877,730051369,Junk,571,3291_1
46878,730051369,Junk,571,3291_1
46879,8621735695,Canonical,571,3291_1
46880,8621735695,Non-Canonical,571,3291_1
46881,8621735695,Crying,571,3291_1
46882,8621735695,Crying,571,3291_1
46883,8621735695,Non-Canonical,571,3291_1
46884,5962652588,Non-Canonical,571,3291_1
46885,5962652588,Non-Canonical,571,3291_1
46886,5962652588,Canonical,571,3291_1
46887,5962652588,Crying,571,3291_1
46888,5962652588,Non-Canonical,571,3291_1
46889,3335105810,Non-Canonical,571,3291_1
46890,3335105810,Laughing,571,3291_1
46891,3335105810,Non-Canonical,571,3291_1
46892,3335105810,Non-Canonical,571,3291_1
46893,3335105810,Non-Canonical,571,3291_1
46894,1069721089,Junk,571,3291_1
46895,1069721089,Junk,571,3291_1
46896,1069721089,Junk,571,3291_1
46897,1069721089,Junk,571,3291_1
46898,1069721089,Junk,571,3291_1
46899,1212636753,Non-Canonical,571,3291_1
46900,1212636753,Non-Canonical,571,3291_1
46901,1212636753,Non-Canonical,571,3291_1
46902,1212636753,Laughing,571,3291_1
46903,1212636753,Crying,571,3291_1
46904,9186966822,Junk,571,3291_1
46905,9186966822,Canonical,571,3291_1
46906,9186966822,Canonical,571,3291_1
46907,9186966822,Crying,571,3291_1
46908,9186966822,Canonical,571,3291_1
46909,8690104044,Canonical,571,3291_1
46910,8690104044,Junk,571,3291_1
46911,8690104044,Non-Canonical,571,3291_1
46912,8690104044,Crying,571,3291_1
46913,8690104044,Non-Canonical,571,3291_1
46914,322297113,Crying,571,3291_1
46915,322297113,Non-Canonical,571,3291_1
46916,322297113,Non-Canonical,571,3291_1
46917,322297113,Non-Canonical,571,3291_1
46918,322297113,Non-Canonical,571,3291_1
46919,2857132779,Non-Canonical,571,3291_1
46920,2857132779,Non-Canonical,571,3291_1
46921,2857132779,Non-Canonical,571,3291_1
46922,2857132779,Non-Canonical,571,3291_1
46923,2857132779,Non-Canonical,571,3291_1
46924,5027467069,Non-Canonical,571,3291_1
46925,5027467069,Canonical,571,3291_1
46926,5027467069,Canonical,571,3291_1
46927,5027467069,Laughing,571,3291_1
46928,5027467069,Canonical,571,3291_1
46929,1871829182,Junk,571,3291_1
46930,1871829182,Non-Canonical,571,3291_1
46931,1871829182,Non-Canonical,571,3291_1
46932,1871829182,Non-Canonical,571,3291_1
46933,1871829182,Junk,571,3291_1
46934,2528164622,Canonical,571,3291_1
46935,2528164622,Non-Canonical,571,3291_1
46936,2528164622,Crying,571,3291_1
46937,2528164622,Laughing,571,3291_1
46938,2528164622,Non-Canonical,571,3291_1
46939,5451954872,Crying,571,3291_1
46940,5451954872,Canonical,571,3291_1
46941,5451954872,Crying,571,3291_1
46942,5451954872,Non-Canonical,571,3291_1
46943,5451954872,Non-Canonical,571,3291_1
46944,3748589578,Crying,571,3291_1
46945,3748589578,Crying,571,3291_1
46946,3748589578,Crying,571,3291_1
46947,3748589578,Junk,571,3291_1
46948,3748589578,Crying,571,3291_1
46949,2209906041,Junk,571,3291_1
46950,2209906041,Junk,571,3291_1
46951,2209906041,Crying,571,3291_1
46952,2209906041,Non-Canonical,571,3291_1
46953,2209906041,Crying,571,3291_1
46954,4463855232,Junk,571,3291_1
46955,4463855232,Junk,571,3291_1
46956,4463855232,Non-Canonical,571,3291_1
46957,4463855232,Junk,571,3291_1
46958,4463855232,Non-Canonical,571,3291_1
46959,3316693398,Crying,571,3291_1
46960,3316693398,Non-Canonical,571,3291_1
46961,3316693398,Laughing,571,3291_1
46962,3316693398,Non-Canonical,571,3291_1
46963,3316693398,Laughing,571,3291_1
46964,3788691833,Crying,571,3291_1
46965,3788691833,Crying,571,3291_1
46966,3788691833,Junk,571,3291_1
46967,3788691833,Canonical,571,3291_1
46968,3788691833,Canonical,571,3291_1
46969,9520448970,Crying,571,3291_1
46970,9520448970,Crying,571,3291_1
46971,9520448970,Crying,571,3291_1
46972,9520448970,Laughing,571,3291_1
46973,9520448970,Crying,571,3291_1
46974,2396142108,Crying,571,3291_1
