"startTime","itsId","endTime","LENA_type","segmentId_DB","ChildID","Age_months_actual","filename","Endtime","Major_Choice","Num_Agreement"
24304.62,"20180206_110905_009463",24305.25,"Can/non-can","14465.DB2","2931_1",13.4,"20180206_110905_009463",24305.25,"Non-canonical syllables",2
24364.88,"20180206_110905_009463",24366.01,"Crying","14540.DB2","2931_1",13.4,"20180206_110905_009463",24366.01,"Non-canonical syllables",2
24374.09,"20180206_110905_009463",24374.73,"Can/non-can","14406.DB2","2931_1",13.4,"20180206_110905_009463",24374.73,"Non-canonical syllables",3
24376.72,"20180206_110905_009463",24379.06,"Can/non-can","14329.DB2","2931_1",13.4,"20180206_110905_009463",24379.06,"Non-canonical syllables",2
24380.14,"20180206_110905_009463",24380.74,"Can/non-can","14458.DB2","2931_1",13.4,"20180206_110905_009463",24380.74,"Canonical syllables",3
24381.74,"20180206_110905_009463",24382.53,"Can/non-can","14416.DB2","2931_1",13.4,"20180206_110905_009463",24382.53,"Non-canonical syllables",3
24383.57,"20180206_110905_009463",24384.41,"Can/non-can","14652.DB2","2931_1",13.4,"20180206_110905_009463",24384.41,"Canonical syllables",2
25434.19,"20180206_110905_009463",25434.97,"Can/non-can","11070.DB2","2931_1",13.4,"20180206_110905_009463",25434.97,"Non-canonical syllables",3
25484.61,"20180206_110905_009463",25485.61,"Can/non-can","11985.DB2","2931_1",13.4,"20180206_110905_009463",25485.61,"Non-canonical syllables",3
25486.84,"20180206_110905_009463",25487.51,"Can/non-can","12456.DB2","2931_1",13.4,"20180206_110905_009463",25487.51,"Non-canonical syllables",2
25493.15,"20180206_110905_009463",25494.06,"Can/non-can","11734.DB2","2931_1",13.4,"20180206_110905_009463",25494.06,"Non-canonical syllables",2
25495.36,"20180206_110905_009463",25496.24,"Crying","12210.DB2","2931_1",13.4,"20180206_110905_009463",25496.24,"Canonical syllables",3
25502.31,"20180206_110905_009463",25503.31,"Can/non-can","10787.DB2","2931_1",13.4,"20180206_110905_009463",25503.31,"Canonical syllables",3
25505.8,"20180206_110905_009463",25506.57,"Can/non-can","12089.DB2","2931_1",13.4,"20180206_110905_009463",25506.57,"Non-canonical syllables",2
25508.41,"20180206_110905_009463",25509.33,"Can/non-can","12282.DB2","2931_1",13.4,"20180206_110905_009463",25509.33,"Non-canonical syllables",3
25531.14,"20180206_110905_009463",25534.21,"Can/non-can","11096.DB2","2931_1",13.4,"20180206_110905_009463",25534.21,"Canonical syllables",3
25534.21,"20180206_110905_009463",25535.01,"Can/non-can","12190.DB2","2931_1",13.4,"20180206_110905_009463",25535.01,"Canonical syllables",3
25535.01,"20180206_110905_009463",25536.08,"Can/non-can","11075.DB2","2931_1",13.4,"20180206_110905_009463",25536.08,"Non-canonical syllables",3
25540.85,"20180206_110905_009463",25541.52,"Can/non-can","11276.DB2","2931_1",13.4,"20180206_110905_009463",25541.52,"Canonical syllables",2
25550.63,"20180206_110905_009463",25551.38,"Can/non-can","11983.DB2","2931_1",13.4,"20180206_110905_009463",25551.38,"Canonical syllables",2
25554.31,"20180206_110905_009463",25555.06,"Can/non-can","11007.DB2","2931_1",13.4,"20180206_110905_009463",25555.06,"Canonical syllables",3
25557.74,"20180206_110905_009463",25558.34,"Can/non-can","12309.DB2","2931_1",13.4,"20180206_110905_009463",25558.34,"Non-canonical syllables",3
25603.65,"20180206_110905_009463",25605.25,"Can/non-can","12157.DB2","2931_1",13.4,"20180206_110905_009463",25605.25,"Non-canonical syllables",2
25606.15,"20180206_110905_009463",25606.92,"Can/non-can","10955.DB2","2931_1",13.4,"20180206_110905_009463",25606.92,"Non-canonical syllables",2
25637.69,"20180206_110905_009463",25639.21,"Can/non-can","11051.DB2","2931_1",13.4,"20180206_110905_009463",25639.21,"Canonical syllables",2
25645.46,"20180206_110905_009463",25646.22,"Can/non-can","11418.DB2","2931_1",13.4,"20180206_110905_009463",25646.22,"Non-canonical syllables",2
25690.03,"20180206_110905_009463",25690.64,"Can/non-can","12236.DB2","2931_1",13.4,"20180206_110905_009463",25690.64,"Non-canonical syllables",3
25698.68,"20180206_110905_009463",25700.48,"Can/non-can","12067.DB2","2931_1",13.4,"20180206_110905_009463",25700.48,"Canonical syllables",2
25774.35,"20180206_110905_009463",25775,"Can/non-can","14309.DB2","2931_1",13.4,"20180206_110905_009463",25775,"Canonical syllables",2
25775,"20180206_110905_009463",25776.81,"Can/non-can","14383.DB2","2931_1",13.4,"20180206_110905_009463",25776.81,"None",0
25778.26,"20180206_110905_009463",25778.86,"Can/non-can","14290.DB2","2931_1",13.4,"20180206_110905_009463",25778.86,"Non-canonical syllables",2
25779.66,"20180206_110905_009463",25780.44,"Can/non-can","14422.DB2","2931_1",13.4,"20180206_110905_009463",25780.44,"Canonical syllables",2
25824.61,"20180206_110905_009463",25825.23,"Laughing","14543.DB2","2931_1",13.4,"20180206_110905_009463",25825.23,"Non-canonical syllables",2
25826.41,"20180206_110905_009463",25827.04,"Can/non-can","14338.DB2","2931_1",13.4,"20180206_110905_009463",25827.04,"Non-canonical syllables",2
25827.84,"20180206_110905_009463",25828.62,"Can/non-can","14378.DB2","2931_1",13.4,"20180206_110905_009463",25828.62,"Non-canonical syllables",3
25829.42,"20180206_110905_009463",25830.13,"Can/non-can","14397.DB2","2931_1",13.4,"20180206_110905_009463",25830.13,"Canonical syllables",2
25830.13,"20180206_110905_009463",25831.13,"Can/non-can","14672.DB2","2931_1",13.4,"20180206_110905_009463",25831.13,"Non-canonical syllables",2
25831.93,"20180206_110905_009463",25832.67,"Can/non-can","14474.DB2","2931_1",13.4,"20180206_110905_009463",25832.67,"Laughing",2
25836.75,"20180206_110905_009463",25838,"Can/non-can","14556.DB2","2931_1",13.4,"20180206_110905_009463",25838,"Canonical syllables",3
25838,"20180206_110905_009463",25839.09,"Can/non-can","14615.DB2","2931_1",13.4,"20180206_110905_009463",25839.09,"Non-canonical syllables",2
25839.94,"20180206_110905_009463",25841.35,"Can/non-can","14526.DB2","2931_1",13.4,"20180206_110905_009463",25841.35,"Canonical syllables",2
25887.8,"20180206_110905_009463",25888.4,"Can/non-can","14260.DB2","2931_1",13.4,"20180206_110905_009463",25888.4,"Don't mark",3
25888.4,"20180206_110905_009463",25889.73,"Can/non-can","14640.DB2","2931_1",13.4,"20180206_110905_009463",25889.73,"Don't mark",3
25982.46,"20180206_110905_009463",25983.26,"Can/non-can","14477.DB2","2931_1",13.4,"20180206_110905_009463",25983.26,"Non-canonical syllables",2
26014.49,"20180206_110905_009463",26015.3,"Crying","14514.DB2","2931_1",13.4,"20180206_110905_009463",26015.3,"Don't mark",3
28456.64,"20180206_110905_009463",28457.77,"Can/non-can","14388.DB2","2931_1",13.4,"20180206_110905_009463",28457.77,"Non-canonical syllables",3
28557.9,"20180206_110905_009463",28558.7,"Laughing","14651.DB2","2931_1",13.4,"20180206_110905_009463",28558.7,"Don't mark",3
28561.35,"20180206_110905_009463",28562.02,"Crying","14426.DB2","2931_1",13.4,"20180206_110905_009463",28562.02,"Canonical syllables",2
28640.52,"20180206_110905_009463",28641.43,"Crying","14609.DB2","2931_1",13.4,"20180206_110905_009463",28641.43,"Non-canonical syllables",3
28645.3,"20180206_110905_009463",28645.9,"Crying","14438.DB2","2931_1",13.4,"20180206_110905_009463",28645.9,"Non-canonical syllables",3
28695.76,"20180206_110905_009463",28696.54,"Can/non-can","14641.DB2","2931_1",13.4,"20180206_110905_009463",28696.54,"Canonical syllables",3
28697.49,"20180206_110905_009463",28699.02,"Can/non-can","14507.DB2","2931_1",13.4,"20180206_110905_009463",28699.02,"Canonical syllables",3
28701.83,"20180206_110905_009463",28702.43,"Crying","14272.DB2","2931_1",13.4,"20180206_110905_009463",28702.43,"Non-canonical syllables",2
28703.84,"20180206_110905_009463",28704.52,"Can/non-can","14257.DB2","2931_1",13.4,"20180206_110905_009463",28704.52,"Don't mark",2
28706.15,"20180206_110905_009463",28706.75,"Can/non-can","14255.DB2","2931_1",13.4,"20180206_110905_009463",28706.75,"Don't mark",3
28711.1,"20180206_110905_009463",28711.7,"Crying","14284.DB2","2931_1",13.4,"20180206_110905_009463",28711.7,"Don't mark",3
28715.25,"20180206_110905_009463",28715.85,"Crying","14639.DB2","2931_1",13.4,"20180206_110905_009463",28715.85,"Non-canonical syllables",2
30279.35,"20180206_110905_009463",30279.97,"Can/non-can","14628.DB2","2931_1",13.4,"20180206_110905_009463",30279.97,"Don't mark",2
30279.97,"20180206_110905_009463",30281.18,"Can/non-can","14587.DB2","2931_1",13.4,"20180206_110905_009463",30281.18,"Don't mark",3
30281.18,"20180206_110905_009463",30282.49,"Can/non-can","14542.DB2","2931_1",13.4,"20180206_110905_009463",30282.49,"Don't mark",3
30347.96,"20180206_110905_009463",30348.56,"Can/non-can","14527.DB2","2931_1",13.4,"20180206_110905_009463",30348.56,"Canonical syllables",3
30373.87,"20180206_110905_009463",30375.36,"Crying","14347.DB2","2931_1",13.4,"20180206_110905_009463",30375.36,"Non-canonical syllables",3
30377.23,"20180206_110905_009463",30377.83,"Crying","14449.DB2","2931_1",13.4,"20180206_110905_009463",30377.83,"Non-canonical syllables",2
30407.66,"20180206_110905_009463",30408.26,"Laughing","14291.DB2","2931_1",13.4,"20180206_110905_009463",30408.26,"Canonical syllables",2
30417.49,"20180206_110905_009463",30418.16,"Laughing","14619.DB2","2931_1",13.4,"20180206_110905_009463",30418.16,"Don't mark",3
30441.01,"20180206_110905_009463",30441.61,"Laughing","14263.DB2","2931_1",13.4,"20180206_110905_009463",30441.61,"Don't mark",3
30448,"20180206_110905_009463",30448.9,"Crying","14585.DB2","2931_1",13.4,"20180206_110905_009463",30448.9,"Don't mark",3
30508.4,"20180206_110905_009463",30509.19,"Can/non-can","14412.DB2","2931_1",13.4,"20180206_110905_009463",30509.19,"Don't mark",3
30837.98,"20180206_110905_009463",30839.29,"Can/non-can","11039.DB2","2931_1",13.4,"20180206_110905_009463",30839.29,"Canonical syllables",3
30852.73,"20180206_110905_009463",30853.55,"Can/non-can","11366.DB2","2931_1",13.4,"20180206_110905_009463",30853.55,"Canonical syllables",3
30861.51,"20180206_110905_009463",30862.39,"Can/non-can","11189.DB2","2931_1",13.4,"20180206_110905_009463",30862.39,"Non-canonical syllables",3
30864.71,"20180206_110905_009463",30865.68,"Can/non-can","12344.DB2","2931_1",13.4,"20180206_110905_009463",30865.68,"Canonical syllables",3
30869.05,"20180206_110905_009463",30869.95,"Can/non-can","11946.DB2","2931_1",13.4,"20180206_110905_009463",30869.95,"Canonical syllables",3
30880.51,"20180206_110905_009463",30881.26,"Can/non-can","10644.DB2","2931_1",13.4,"20180206_110905_009463",30881.26,"Non-canonical syllables",2
30884.08,"20180206_110905_009463",30885.02,"Can/non-can","12268.DB2","2931_1",13.4,"20180206_110905_009463",30885.02,"Canonical syllables",3
30887.48,"20180206_110905_009463",30888.08,"Can/non-can","12077.DB2","2931_1",13.4,"20180206_110905_009463",30888.08,"Non-canonical syllables",3
30910.18,"20180206_110905_009463",30911.22,"Can/non-can","11065.DB2","2931_1",13.4,"20180206_110905_009463",30911.22,"Canonical syllables",3
30924.41,"20180206_110905_009463",30925.09,"Can/non-can","11962.DB2","2931_1",13.4,"20180206_110905_009463",30925.09,"Non-canonical syllables",2
30927.8,"20180206_110905_009463",30928.86,"Can/non-can","11977.DB2","2931_1",13.4,"20180206_110905_009463",30928.86,"Canonical syllables",3
30932.05,"20180206_110905_009463",30933.32,"Can/non-can","11190.DB2","2931_1",13.4,"20180206_110905_009463",30933.32,"Non-canonical syllables",2
30935.88,"20180206_110905_009463",30936.72,"Can/non-can","11857.DB2","2931_1",13.4,"20180206_110905_009463",30936.72,"Canonical syllables",3
30942.78,"20180206_110905_009463",30943.54,"Can/non-can","12382.DB2","2931_1",13.4,"20180206_110905_009463",30943.54,"Canonical syllables",3
30979.08,"20180206_110905_009463",30979.78,"Can/non-can","10763.DB2","2931_1",13.4,"20180206_110905_009463",30979.78,"Canonical syllables",3
30981.98,"20180206_110905_009463",30982.67,"Can/non-can","10795.DB2","2931_1",13.4,"20180206_110905_009463",30982.67,"Canonical syllables",3
30984.04,"20180206_110905_009463",30985.21,"Can/non-can","11104.DB2","2931_1",13.4,"20180206_110905_009463",30985.21,"Canonical syllables",3
31002.77,"20180206_110905_009463",31003.37,"Crying","11955.DB2","2931_1",13.4,"20180206_110905_009463",31003.37,"Non-canonical syllables",3
31017.64,"20180206_110905_009463",31018.52,"Can/non-can","10888.DB2","2931_1",13.4,"20180206_110905_009463",31018.52,"Canonical syllables",2
31041.49,"20180206_110905_009463",31042.68,"Can/non-can","11126.DB2","2931_1",13.4,"20180206_110905_009463",31042.68,"Don't mark",3
31061.38,"20180206_110905_009463",31062.96,"Can/non-can","11791.DB2","2931_1",13.4,"20180206_110905_009463",31062.96,"Canonical syllables",3
31064.29,"20180206_110905_009463",31066.81,"Can/non-can","11455.DB2","2931_1",13.4,"20180206_110905_009463",31066.81,"Canonical syllables",2
31068.04,"20180206_110905_009463",31069.04,"Can/non-can","12154.DB2","2931_1",13.4,"20180206_110905_009463",31069.04,"Canonical syllables",3
31069.04,"20180206_110905_009463",31070.05,"Can/non-can","11732.DB2","2931_1",13.4,"20180206_110905_009463",31070.05,"Don't mark",2
31076.51,"20180206_110905_009463",31078.43,"Can/non-can","11490.DB2","2931_1",13.4,"20180206_110905_009463",31078.43,"Non-canonical syllables",3
31104.58,"20180206_110905_009463",31105.18,"Crying","10577.DB2","2931_1",13.4,"20180206_110905_009463",31105.18,"Non-canonical syllables",3
32929.61,"20180206_110905_009463",32930.21,"Can/non-can","11382.DB2","2931_1",13.4,"20180206_110905_009463",32930.21,"Non-canonical syllables",3
32946.45,"20180206_110905_009463",32947.05,"Crying","10985.DB2","2931_1",13.4,"20180206_110905_009463",32947.05,"Non-canonical syllables",3
32979.46,"20180206_110905_009463",32980.06,"Can/non-can","11941.DB2","2931_1",13.4,"20180206_110905_009463",32980.06,"Non-canonical syllables",3
32990.65,"20180206_110905_009463",32991.25,"Can/non-can","11231.DB2","2931_1",13.4,"20180206_110905_009463",32991.25,"Non-canonical syllables",3
33010.87,"20180206_110905_009463",33012.05,"Can/non-can","11228.DB2","2931_1",13.4,"20180206_110905_009463",33012.05,"None",0
33012.96,"20180206_110905_009463",33015.12,"Can/non-can","12178.DB2","2931_1",13.4,"20180206_110905_009463",33015.12,"Don't mark",3
33016.39,"20180206_110905_009463",33016.99,"Can/non-can","11559.DB2","2931_1",13.4,"20180206_110905_009463",33016.99,"Canonical syllables",2
33165.73,"20180206_110905_009463",33166.43,"Can/non-can","10861.DB2","2931_1",13.4,"20180206_110905_009463",33166.43,"Canonical syllables",3
33209.68,"20180206_110905_009463",33210.37,"Can/non-can","11657.DB2","2931_1",13.4,"20180206_110905_009463",33210.37,"Don't mark",3
34541.77,"20180206_110905_009463",34542.39,"Laughing","11207.DB2","2931_1",13.4,"20180206_110905_009463",34542.39,"Don't mark",3
34636.95,"20180206_110905_009463",34637.55,"Crying","11862.DB2","2931_1",13.4,"20180206_110905_009463",34637.55,"Non-canonical syllables",2
34666.4,"20180206_110905_009463",34668,"Crying","11153.DB2","2931_1",13.4,"20180206_110905_009463",34668,"Non-canonical syllables",3
34670.17,"20180206_110905_009463",34670.77,"Crying","10759.DB2","2931_1",13.4,"20180206_110905_009463",34670.77,"Non-canonical syllables",3
34694.11,"20180206_110905_009463",34694.74,"Can/non-can","12391.DB2","2931_1",13.4,"20180206_110905_009463",34694.74,"Canonical syllables",3
34717.54,"20180206_110905_009463",34718.14,"Can/non-can","10820.DB2","2931_1",13.4,"20180206_110905_009463",34718.14,"Non-canonical syllables",3
34736.74,"20180206_110905_009463",34737.39,"Can/non-can","12027.DB2","2931_1",13.4,"20180206_110905_009463",34737.39,"Don't mark",3
34748.99,"20180206_110905_009463",34749.6,"Can/non-can","11563.DB2","2931_1",13.4,"20180206_110905_009463",34749.6,"Canonical syllables",2
34889,"20180206_110905_009463",34890.06,"Can/non-can","10643.DB2","2931_1",13.4,"20180206_110905_009463",34890.06,"None",0
34891.06,"20180206_110905_009463",34891.67,"Can/non-can","12376.DB2","2931_1",13.4,"20180206_110905_009463",34891.67,"Non-canonical syllables",3
34896.19,"20180206_110905_009463",34900.45,"Can/non-can","12439.DB2","2931_1",13.4,"20180206_110905_009463",34900.45,"Don't mark",3
34901.8,"20180206_110905_009463",34902.8,"Can/non-can","10659.DB2","2931_1",13.4,"20180206_110905_009463",34902.8,"Don't mark",2
34918.86,"20180206_110905_009463",34919.46,"Crying","11805.DB2","2931_1",13.4,"20180206_110905_009463",34919.46,"Non-canonical syllables",2
34952.62,"20180206_110905_009463",34953.22,"Crying","10827.DB2","2931_1",13.4,"20180206_110905_009463",34953.22,"Don't mark",3
34987.2,"20180206_110905_009463",34987.8,"Laughing","10741.DB2","2931_1",13.4,"20180206_110905_009463",34987.8,"Don't mark",2
36220.1,"20180206_110905_009463",36220.7,"Can/non-can","12409.DB2","2931_1",13.4,"20180206_110905_009463",36220.7,"Non-canonical syllables",3
36241.49,"20180206_110905_009463",36242.2,"Can/non-can","11498.DB2","2931_1",13.4,"20180206_110905_009463",36242.2,"None",0
36243.39,"20180206_110905_009463",36244.59,"Crying","11478.DB2","2931_1",13.4,"20180206_110905_009463",36244.59,"Non-canonical syllables",2
36268.05,"20180206_110905_009463",36268.98,"Can/non-can","10650.DB2","2931_1",13.4,"20180206_110905_009463",36268.98,"Canonical syllables",2
36273.46,"20180206_110905_009463",36274.69,"Can/non-can","11019.DB2","2931_1",13.4,"20180206_110905_009463",36274.69,"Don't mark",3
36276.51,"20180206_110905_009463",36277.92,"Can/non-can","12368.DB2","2931_1",13.4,"20180206_110905_009463",36277.92,"Don't mark",3
36283.69,"20180206_110905_009463",36285.46,"Can/non-can","11663.DB2","2931_1",13.4,"20180206_110905_009463",36285.46,"Don't mark",3
36287.42,"20180206_110905_009463",36288.42,"Can/non-can","11092.DB2","2931_1",13.4,"20180206_110905_009463",36288.42,"Don't mark",3
36290.21,"20180206_110905_009463",36290.81,"Can/non-can","11384.DB2","2931_1",13.4,"20180206_110905_009463",36290.81,"Non-canonical syllables",2
36313.42,"20180206_110905_009463",36314.65,"Can/non-can","10586.DB2","2931_1",13.4,"20180206_110905_009463",36314.65,"Don't mark",3
36318.18,"20180206_110905_009463",36319.26,"Can/non-can","11534.DB2","2931_1",13.4,"20180206_110905_009463",36319.26,"Don't mark",3
36321.07,"20180206_110905_009463",36322.79,"Can/non-can","12161.DB2","2931_1",13.4,"20180206_110905_009463",36322.79,"Don't mark",3
36324.03,"20180206_110905_009463",36324.72,"Can/non-can","11142.DB2","2931_1",13.4,"20180206_110905_009463",36324.72,"Don't mark",3
