AudioData	ChildID	Age	ITS	onset	offset	chunk_pos
4913447459	5BCE004100003329	601	e20180718_152602_013097	8111.17	8113.67	4
0678272414	5BCE004100003329	601	e20180718_152602_013097	815.5350000000001	818.5350000000001	0
6938830447	5BCE004100003329	601	e20180718_152602_013097	815.5350000000001	818.5350000000001	1
2085045418	5BCE004100003329	601	e20180718_152602_013097	815.5350000000001	818.5350000000001	2
9984166472	5BCE004100003329	601	e20180718_152602_013097	815.5350000000001	818.5350000000001	3
6110792833	5BCE004100003329	601	e20180718_152602_013097	815.5350000000001	818.5350000000001	4
8440081816	5BCE004100003329	601	e20180718_152602_013097	815.5350000000001	818.5350000000001	5
4814845257	5BCE004100003329	601	e20180718_152602_013097	8175.52	8177.52	0
6912197989	5BCE004100003329	601	e20180718_152602_013097	8175.52	8177.52	1
7981209856	5BCE004100003329	601	e20180718_152602_013097	8175.52	8177.52	2
5296371282	5BCE004100003329	601	e20180718_152602_013097	8175.52	8177.52	3
7863498839	5BCE004100003329	601	e20180718_152602_013097	8180.82	8181.82	0
5909268805	5BCE004100003329	601	e20180718_152602_013097	8180.82	8181.82	1
0943533226	5BCE004100003329	601	e20180718_152602_013097	8310.44	8311.94	0
8386075320	5BCE004100003329	601	e20180718_152602_013097	8310.44	8311.94	1
7168471447	5BCE004100003329	601	e20180718_152602_013097	8310.44	8311.94	2
0816381028	5BCE004100003329	601	e20180718_152602_013097	8330.695	8332.195	0
5490484845	5BCE004100003329	601	e20180718_152602_013097	8330.695	8332.195	1
9066829217	5BCE004100003329	601	e20180718_152602_013097	8330.695	8332.195	2
1104572177	5BCE004100003329	601	e20180718_152602_013097	8557.6	8558.6	0
4715105219	5BCE004100003329	601	e20180718_152602_013097	8557.6	8558.6	1
4234599887	5BCE004100003329	601	e20180718_152602_013097	8577.895	8579.395	0
6093559989	5BCE004100003329	601	e20180718_152602_013097	8577.895	8579.395	1
1702326481	5BCE004100003329	601	e20180718_152602_013097	8577.895	8579.395	2
1047655097	5BCE004100003329	601	e20180718_152602_013097	8879.220000000001	8880.220000000001	0
4612566862	5BCE004100003329	601	e20180718_152602_013097	8879.220000000001	8880.220000000001	1
6076552544	5BCE004100003329	601	e20180718_152602_013097	9141.94	9142.94	0
7615646202	5BCE004100003329	601	e20180718_152602_013097	9141.94	9142.94	1
7154452116	5BCE004100003329	601	e20180718_152602_013097	9243.67	9244.67	0
2098522757	5BCE004100003329	601	e20180718_152602_013097	9243.67	9244.67	1
4525148426	5BCE004100003329	601	e20180718_152602_013097	9303.654999999999	9306.154999999999	0
0203023365	5BCE004100003329	601	e20180718_152602_013097	9303.654999999999	9306.154999999999	1
1173380440	5BCE004100003329	601	e20180718_152602_013097	9303.654999999999	9306.154999999999	2
7885592627	5BCE004100003329	601	e20180718_152602_013097	9303.654999999999	9306.154999999999	3
9538832583	5BCE004100003329	601	e20180718_152602_013097	9303.654999999999	9306.154999999999	4
7918205310	5BCE004100003329	601	e20180718_152602_013097	9632.76	9633.76	0
0861871549	5BCE004100003329	601	e20180718_152602_013097	9632.76	9633.76	1
1021814724	5BCE004100003329	601	e20180718_152602_013097	9795.6	9796.6	0
7182741309	5BCE004100003329	601	e20180718_152602_013097	9795.6	9796.6	1
1114383974	5BCE004100003329	601	e20180718_152602_013097	9957.385	9959.885	0
4072391215	5BCE004100003329	601	e20180718_152602_013097	9957.385	9959.885	1
5134170929	5BCE004100003329	601	e20180718_152602_013097	9957.385	9959.885	2
6735180991	5BCE004100003329	601	e20180718_152602_013097	9957.385	9959.885	3
1460776208	5BCE004100003329	601	e20180718_152602_013097	9957.385	9959.885	4
5966359243	5BCE004100003329	601	e20180718_152602_013097	9976.21	9977.21	0
2155964095	5BCE004100003329	601	e20180718_152602_013097	9976.21	9977.21	1
7357950949	5BCE00DD0000332D	463	e20180723_173623_013101	10017.259999999998	10021.259999999998	0
1249841696	5BCE00DD0000332D	463	e20180723_173623_013101	10017.259999999998	10021.259999999998	1
4591207843	5BCE00DD0000332D	463	e20180723_173623_013101	10017.259999999998	10021.259999999998	2
3887085907	5BCE00DD0000332D	463	e20180723_173623_013101	10017.259999999998	10021.259999999998	3
4983236939	5BCE00DD0000332D	463	e20180723_173623_013101	10017.259999999998	10021.259999999998	4
3535576179	5BCE00DD0000332D	463	e20180723_173623_013101	10017.259999999998	10021.259999999998	5
2463246483	5BCE00DD0000332D	463	e20180723_173623_013101	10017.259999999998	10021.259999999998	6
5583235598	5BCE00DD0000332D	463	e20180723_173623_013101	10017.259999999998	10021.259999999998	7
9345786581	5BCE00DD0000332D	463	e20180723_173623_013101	10412.385	10413.385	0
8684794413	5BCE00DD0000332D	463	e20180723_173623_013101	10412.385	10413.385	1
7036747648	5BCE00DD0000332D	463	e20180723_173623_013101	10415.92	10416.92	0
9749252956	5BCE00DD0000332D	463	e20180723_173623_013101	10415.92	10416.92	1
7906779619	5BCE00DD0000332D	463	e20180723_173623_013101	10494.265	10495.265	0
9928164692	5BCE00DD0000332D	463	e20180723_173623_013101	10494.265	10495.265	1
4279263981	5BCE00DD0000332D	463	e20180723_173623_013101	10567.56	10568.56	0
9646039150	5BCE00DD0000332D	463	e20180723_173623_013101	10567.56	10568.56	1
7937730286	5BCE00DD0000332D	463	e20180723_173623_013101	11668.400000000001	11669.400000000001	0
2032932380	5BCE00DD0000332D	463	e20180723_173623_013101	11668.400000000001	11669.400000000001	1
7074297410	5BCE00DD0000332D	463	e20180723_173623_013101	12070.060000000001	12071.060000000001	0
4161286499	5BCE00DD0000332D	463	e20180723_173623_013101	12070.060000000001	12071.060000000001	1
3703540488	5BCE00DD0000332D	463	e20180723_173623_013101	12367.285	12368.285	0
7810343780	5BCE00DD0000332D	463	e20180723_173623_013101	12367.285	12368.285	1
6097679074	5BCE00DD0000332D	463	e20180723_173623_013101	12581.064999999999	12582.064999999999	0
3358781035	5BCE00DD0000332D	463	e20180723_173623_013101	12581.064999999999	12582.064999999999	1
3818490709	5BCE00DD0000332D	463	e20180723_173623_013101	12850.560000000001	12852.060000000001	0
5884192093	5BCE00DD0000332D	463	e20180723_173623_013101	12850.560000000001	12852.060000000001	1
1755345323	5BCE00DD0000332D	463	e20180723_173623_013101	12850.560000000001	12852.060000000001	2
8584883670	5BCE00DD0000332D	463	e20180723_173623_013101	1307.12	1308.62	0
4185332123	5BCE00DD0000332D	463	e20180723_173623_013101	1307.12	1308.62	1
5410009620	5BCE00DD0000332D	463	e20180723_173623_013101	1307.12	1308.62	2
2120161399	5BCE00DD0000332D	463	e20180723_173623_013101	13352.09	13353.09	0
1777452240	5BCE00DD0000332D	463	e20180723_173623_013101	13352.09	13353.09	1
7260761963	5BCE00DD0000332D	463	e20180723_173623_013101	14118.795	14120.295	0
6378047277	5BCE00DD0000332D	463	e20180723_173623_013101	14118.795	14120.295	1
4902652821	5BCE00DD0000332D	463	e20180723_173623_013101	14118.795	14120.295	2
2875872540	5BCE00DD0000332D	463	e20180723_173623_013101	14175.545	14177.045	0
4982968008	5BCE00DD0000332D	463	e20180723_173623_013101	14175.545	14177.045	1
1178800122	5BCE00DD0000332D	463	e20180723_173623_013101	14175.545	14177.045	2
