"","chunk_info","Answer","nvotes","sumvotes","ChildID","filename"
"3291_1 5083413182.mp3 9033.45 1","3291_1 5083413182.mp3 9033.45 1","Non-Canonical","4","5","3291_1","5083413182.mp3"
"3291_1 5089275252.mp3 38535.85 1","3291_1 5089275252.mp3 38535.85 1","Junk","5","5","3291_1","5089275252.mp3"
"3291_1 5095286148.mp3 35173.93 1","3291_1 5095286148.mp3 35173.93 1","Non-Canonical","3","5","3291_1","5095286148.mp3"
"3291_1 5100875299.mp3 35992.82 1","3291_1 5100875299.mp3 35992.82 1","Non-Canonical","3","5","3291_1","5100875299.mp3"
"3291_1 5109431358.mp3 36344.96 0","3291_1 5109431358.mp3 36344.96 0","Non-Canonical","4","5","3291_1","5109431358.mp3"
"3291_1 5113466480.mp3 4617.76 0","3291_1 5113466480.mp3 4617.76 0","","2","5","3291_1","5113466480.mp3"
"3291_1 5114001570.mp3 3745.87 0","3291_1 5114001570.mp3 3745.87 0","Non-Canonical","5","5","3291_1","5114001570.mp3"
"3291_1 5124378085.mp3 41632.99 0","3291_1 5124378085.mp3 41632.99 0","Crying","3","5","3291_1","5124378085.mp3"
"3291_1 5126215034.mp3 38760.99 0","3291_1 5126215034.mp3 38760.99 0","Junk","4","5","3291_1","5126215034.mp3"
"3291_1 5128799512.mp3 1814.67 0","3291_1 5128799512.mp3 1814.67 0","","2","5","3291_1","5128799512.mp3"
"3291_1 5130782544.mp3 36349.82 1","3291_1 5130782544.mp3 36349.82 1","Non-Canonical","4","5","3291_1","5130782544.mp3"
"3291_1 5132204473.mp3 37797.26 2","3291_1 5132204473.mp3 37797.26 2","Canonical","4","5","3291_1","5132204473.mp3"
"3291_1 5134255385.mp3 14599.03 0","3291_1 5134255385.mp3 14599.03 0","Non-Canonical","3","5","3291_1","5134255385.mp3"
"3291_1 5135440874.mp3 30839.76 1","3291_1 5135440874.mp3 30839.76 1","","2","5","3291_1","5135440874.mp3"
"3291_1 5140311585.mp3 39832 1","3291_1 5140311585.mp3 39832 1","Junk","5","5","3291_1","5140311585.mp3"
"3291_1 5142980064.mp3 32970.9 1","3291_1 5142980064.mp3 32970.9 1","Canonical","3","5","3291_1","5142980064.mp3"
"3291_1 5147261187.mp3 37327.97 3","3291_1 5147261187.mp3 37327.97 3","Junk","3","5","3291_1","5147261187.mp3"
"3291_1 5150403715.mp3 32638.94 1","3291_1 5150403715.mp3 32638.94 1","","2","5","3291_1","5150403715.mp3"
"3291_1 5157458386.mp3 5117.99 1","3291_1 5157458386.mp3 5117.99 1","Non-Canonical","4","5","3291_1","5157458386.mp3"
"3291_1 5161565934.mp3 24471.91 0","3291_1 5161565934.mp3 24471.91 0","Junk","4","5","3291_1","5161565934.mp3"
"3291_1 5164573719.mp3 36349.82 0","3291_1 5164573719.mp3 36349.82 0","Non-Canonical","4","5","3291_1","5164573719.mp3"
"3291_1 5174214984.mp3 4503.37 1","3291_1 5174214984.mp3 4503.37 1","Canonical","3","5","3291_1","5174214984.mp3"
"3291_1 5180453903.mp3 36493.35 0","3291_1 5180453903.mp3 36493.35 0","","2","5","3291_1","5180453903.mp3"
"3291_1 5181351712.mp3 9121.95 1","3291_1 5181351712.mp3 9121.95 1","Crying","3","5","3291_1","5181351712.mp3"
"3291_1 5185211121.mp3 8836.48 2","3291_1 5185211121.mp3 8836.48 2","Junk","5","5","3291_1","5185211121.mp3"
"3291_1 5186304797.mp3 32739.32 0","3291_1 5186304797.mp3 32739.32 0","Canonical","4","5","3291_1","5186304797.mp3"
"3291_1 5189122067.mp3 38553.53 0","3291_1 5189122067.mp3 38553.53 0","Non-Canonical","3","5","3291_1","5189122067.mp3"
"3291_1 5189724396.mp3 30835.3 1","3291_1 5189724396.mp3 30835.3 1","Canonical","4","5","3291_1","5189724396.mp3"
"3291_1 5192103518.mp3 39885.29 3","3291_1 5192103518.mp3 39885.29 3","","2","5","3291_1","5192103518.mp3"
"3291_1 5192986685.mp3 32660.01 2","3291_1 5192986685.mp3 32660.01 2","Non-Canonical","5","5","3291_1","5192986685.mp3"
"3291_1 5203369871.mp3 5063.05 0","3291_1 5203369871.mp3 5063.05 0","Canonical","4","5","3291_1","5203369871.mp3"
"3291_1 5210155510.mp3 5179.78 0","3291_1 5210155510.mp3 5179.78 0","","2","5","3291_1","5210155510.mp3"
"3291_1 5215435042.mp3 8834.42 3","3291_1 5215435042.mp3 8834.42 3","Junk","4","5","3291_1","5215435042.mp3"
"3291_1 5215514983.mp3 35927.28 0","3291_1 5215514983.mp3 35927.28 0","Non-Canonical","3","5","3291_1","5215514983.mp3"
"3291_1 5217444403.mp3 37792.29 0","3291_1 5217444403.mp3 37792.29 0","Non-Canonical","3","5","3291_1","5217444403.mp3"
"3291_1 5219870710.mp3 14823.76 0","3291_1 5219870710.mp3 14823.76 0","Canonical","4","5","3291_1","5219870710.mp3"
"3291_1 5222473284.mp3 36675.65 2","3291_1 5222473284.mp3 36675.65 2","Non-Canonical","4","5","3291_1","5222473284.mp3"
"3291_1 5223335253.mp3 3694.12 0","3291_1 5223335253.mp3 3694.12 0","Canonical","3","5","3291_1","5223335253.mp3"
"3291_1 5224490135.mp3 38523.57 1","3291_1 5224490135.mp3 38523.57 1","","2","5","3291_1","5224490135.mp3"
"3291_1 5227328843.mp3 37740.01 1","3291_1 5227328843.mp3 37740.01 1","Non-Canonical","5","5","3291_1","5227328843.mp3"
"3291_1 5228345997.mp3 34201.55 1","3291_1 5228345997.mp3 34201.55 1","Non-Canonical","3","5","3291_1","5228345997.mp3"
"3291_1 5232510903.mp3 37254.57 2","3291_1 5232510903.mp3 37254.57 2","Non-Canonical","3","5","3291_1","5232510903.mp3"
"3291_1 5237258056.mp3 40002.85 1","3291_1 5237258056.mp3 40002.85 1","Junk","5","5","3291_1","5237258056.mp3"
"3291_1 5241548877.mp3 40986.49 1","3291_1 5241548877.mp3 40986.49 1","Crying","4","5","3291_1","5241548877.mp3"
"3291_1 5243020891.mp3 4404.03 0","3291_1 5243020891.mp3 4404.03 0","Non-Canonical","4","5","3291_1","5243020891.mp3"
"3291_1 5246643715.mp3 41004.62 2","3291_1 5246643715.mp3 41004.62 2","Non-Canonical","3","5","3291_1","5246643715.mp3"
"3291_1 5249425642.mp3 34874.69 2","3291_1 5249425642.mp3 34874.69 2","Laughing","4","5","3291_1","5249425642.mp3"
"3291_1 5251355476.mp3 30889.68 1","3291_1 5251355476.mp3 30889.68 1","Non-Canonical","3","5","3291_1","5251355476.mp3"
"3291_1 5251424362.mp3 38395.21 1","3291_1 5251424362.mp3 38395.21 1","","2","5","3291_1","5251424362.mp3"
"3291_1 5256188839.mp3 32670.07 0","3291_1 5256188839.mp3 32670.07 0","Junk","4","5","3291_1","5256188839.mp3"
"3291_1 5256655945.mp3 37931.13 0","3291_1 5256655945.mp3 37931.13 0","Crying","3","5","3291_1","5256655945.mp3"
"3291_1 5260620290.mp3 1703.29 0","3291_1 5260620290.mp3 1703.29 0","Canonical","4","5","3291_1","5260620290.mp3"
"3291_1 5263712145.mp3 41776.43 1","3291_1 5263712145.mp3 41776.43 1","","2","5","3291_1","5263712145.mp3"
"3291_1 5263825123.mp3 30835.3 3","3291_1 5263825123.mp3 30835.3 3","","2","5","3291_1","5263825123.mp3"
"3291_1 5276901097.mp3 9103.51 1","3291_1 5276901097.mp3 9103.51 1","Non-Canonical","4","5","3291_1","5276901097.mp3"
"3291_1 5282873477.mp3 37314.86 1","3291_1 5282873477.mp3 37314.86 1","","2","5","3291_1","5282873477.mp3"
"3291_1 5283341511.mp3 40956.57 1","3291_1 5283341511.mp3 40956.57 1","Crying","3","5","3291_1","5283341511.mp3"
"3291_1 5284542942.mp3 34900.31 3","3291_1 5284542942.mp3 34900.31 3","Non-Canonical","4","5","3291_1","5284542942.mp3"
"3291_1 5299571159.mp3 41557.12 1","3291_1 5299571159.mp3 41557.12 1","Canonical","3","5","3291_1","5299571159.mp3"
"3291_1 5302072753.mp3 41695.88 0","3291_1 5302072753.mp3 41695.88 0","Junk","3","5","3291_1","5302072753.mp3"
"3291_1 5307930511.mp3 8895.27 2","3291_1 5307930511.mp3 8895.27 2","Crying","3","5","3291_1","5307930511.mp3"
"3291_1 5310657007.mp3 23898.9 1","3291_1 5310657007.mp3 23898.9 1","Non-Canonical","5","5","3291_1","5310657007.mp3"
"3291_1 5315173177.mp3 4474.18 0","3291_1 5315173177.mp3 4474.18 0","Non-Canonical","3","5","3291_1","5315173177.mp3"
"3291_1 5317151014.mp3 1703.29 1","3291_1 5317151014.mp3 1703.29 1","Non-Canonical","3","5","3291_1","5317151014.mp3"
"3291_1 5324310344.mp3 38758.82 1","3291_1 5324310344.mp3 38758.82 1","Non-Canonical","4","5","3291_1","5324310344.mp3"
"3291_1 5325004314.mp3 3701.07 3","3291_1 5325004314.mp3 3701.07 3","Non-Canonical","3","5","3291_1","5325004314.mp3"
"3291_1 5325304431.mp3 41766.52 2","3291_1 5325304431.mp3 41766.52 2","Junk","4","5","3291_1","5325304431.mp3"
"3291_1 5328542231.mp3 37665.25 1","3291_1 5328542231.mp3 37665.25 1","","2","5","3291_1","5328542231.mp3"
"3291_1 5330061921.mp3 37261.91 1","3291_1 5330061921.mp3 37261.91 1","Junk","3","5","3291_1","5330061921.mp3"
"3291_1 5339509138.mp3 37116.43 0","3291_1 5339509138.mp3 37116.43 0","Non-Canonical","4","5","3291_1","5339509138.mp3"
"3291_1 5342393057.mp3 41835.65 0","3291_1 5342393057.mp3 41835.65 0","","2","5","3291_1","5342393057.mp3"
"3291_1 5352719109.mp3 4018.02 0","3291_1 5352719109.mp3 4018.02 0","","2","5","3291_1","5352719109.mp3"
"3291_1 5353073654.mp3 30748.65 2","3291_1 5353073654.mp3 30748.65 2","Canonical","3","5","3291_1","5353073654.mp3"
"3291_1 5353458285.mp3 36109.9 2","3291_1 5353458285.mp3 36109.9 2","","2","5","3291_1","5353458285.mp3"
"3291_1 5354433604.mp3 30757.35 0","3291_1 5354433604.mp3 30757.35 0","Non-Canonical","3","5","3291_1","5354433604.mp3"
"3291_1 5364679568.mp3 1777.51 2","3291_1 5364679568.mp3 1777.51 2","Canonical","4","5","3291_1","5364679568.mp3"
"3291_1 5366991608.mp3 32565.78 1","3291_1 5366991608.mp3 32565.78 1","Canonical","4","5","3291_1","5366991608.mp3"
"3291_1 5369100433.mp3 11216.64 0","3291_1 5369100433.mp3 11216.64 0","Crying","4","5","3291_1","5369100433.mp3"
"3291_1 5375322055.mp3 32930.77 1","3291_1 5375322055.mp3 32930.77 1","Canonical","3","5","3291_1","5375322055.mp3"
"3291_1 5376997492.mp3 33077.71 0","3291_1 5376997492.mp3 33077.71 0","Non-Canonical","4","5","3291_1","5376997492.mp3"
"3291_1 5378029970.mp3 1920.98 1","3291_1 5378029970.mp3 1920.98 1","Junk","5","5","3291_1","5378029970.mp3"
"3291_1 5378127648.mp3 9077.44 1","3291_1 5378127648.mp3 9077.44 1","Non-Canonical","3","5","3291_1","5378127648.mp3"
"3291_1 5378683014.mp3 4470.96 0","3291_1 5378683014.mp3 4470.96 0","Canonical","5","5","3291_1","5378683014.mp3"
"3291_1 5380032561.mp3 5140.47 3","3291_1 5380032561.mp3 5140.47 3","Crying","4","5","3291_1","5380032561.mp3"
"3291_1 5381978258.mp3 30952.32 0","3291_1 5381978258.mp3 30952.32 0","","2","5","3291_1","5381978258.mp3"
"3291_1 5384979629.mp3 36533.65 1","3291_1 5384979629.mp3 36533.65 1","Junk","5","5","3291_1","5384979629.mp3"
"3291_1 5388884677.mp3 1887.39 0","3291_1 5388884677.mp3 1887.39 0","Non-Canonical","3","5","3291_1","5388884677.mp3"
"3291_1 5394341061.mp3 30757.35 1","3291_1 5394341061.mp3 30757.35 1","Non-Canonical","4","5","3291_1","5394341061.mp3"
"3291_1 5397141220.mp3 32913.57 0","3291_1 5397141220.mp3 32913.57 0","Non-Canonical","4","5","3291_1","5397141220.mp3"
"3291_1 5403321771.mp3 34882.3 0","3291_1 5403321771.mp3 34882.3 0","","2","5","3291_1","5403321771.mp3"
"3291_1 5404337887.mp3 14614.99 0","3291_1 5404337887.mp3 14614.99 0","","2","5","3291_1","5404337887.mp3"
"3291_1 5421793440.mp3 5229.66 0","3291_1 5421793440.mp3 5229.66 0","","2","5","3291_1","5421793440.mp3"
"3291_1 5425020496.mp3 36254.68 1","3291_1 5425020496.mp3 36254.68 1","Canonical","3","5","3291_1","5425020496.mp3"
"3291_1 5425425232.mp3 36394.94 1","3291_1 5425425232.mp3 36394.94 1","Non-Canonical","3","5","3291_1","5425425232.mp3"
"3291_1 5427724556.mp3 8938.5 0","3291_1 5427724556.mp3 8938.5 0","","2","5","3291_1","5427724556.mp3"
"3291_1 5430492396.mp3 1905.55 1","3291_1 5430492396.mp3 1905.55 1","Junk","4","5","3291_1","5430492396.mp3"
"3291_1 5435885972.mp3 35224.54 1","3291_1 5435885972.mp3 35224.54 1","Non-Canonical","3","5","3291_1","5435885972.mp3"
"3291_1 5438043712.mp3 32922.52 0","3291_1 5438043712.mp3 32922.52 0","Junk","3","5","3291_1","5438043712.mp3"
"3291_1 5438838102.mp3 32642.08 0","3291_1 5438838102.mp3 32642.08 0","","2","5","3291_1","5438838102.mp3"
"3291_1 5441510868.mp3 24019.51 1","3291_1 5441510868.mp3 24019.51 1","Junk","5","5","3291_1","5441510868.mp3"
"3291_1 5442017660.mp3 5048.59 1","3291_1 5442017660.mp3 5048.59 1","Junk","3","5","3291_1","5442017660.mp3"
"3291_1 5444491735.mp3 36070.27 0","3291_1 5444491735.mp3 36070.27 0","Non-Canonical","3","5","3291_1","5444491735.mp3"
"3291_1 5446716716.mp3 38756.19 0","3291_1 5446716716.mp3 38756.19 0","","2","5","3291_1","5446716716.mp3"
"3291_1 5447498211.mp3 32829.96 0","3291_1 5447498211.mp3 32829.96 0","Canonical","4","5","3291_1","5447498211.mp3"
"3291_1 5451954872.mp3 24661.28 1","3291_1 5451954872.mp3 24661.28 1","","2","5","3291_1","5451954872.mp3"
"3291_1 5453266960.mp3 4628.64 0","3291_1 5453266960.mp3 4628.64 0","Canonical","3","5","3291_1","5453266960.mp3"
"3291_1 5459629027.mp3 24706.23 1","3291_1 5459629027.mp3 24706.23 1","Junk","5","5","3291_1","5459629027.mp3"
"3291_1 5462748713.mp3 35064.57 0","3291_1 5462748713.mp3 35064.57 0","Non-Canonical","3","5","3291_1","5462748713.mp3"
"3291_1 5463289174.mp3 5163.09 1","3291_1 5463289174.mp3 5163.09 1","Junk","3","5","3291_1","5463289174.mp3"
"3291_1 5465977341.mp3 38572.86 0","3291_1 5465977341.mp3 38572.86 0","Non-Canonical","3","5","3291_1","5465977341.mp3"
"3291_1 5468647560.mp3 5140.47 2","3291_1 5468647560.mp3 5140.47 2","Canonical","4","5","3291_1","5468647560.mp3"
"3291_1 5472436906.mp3 41697.72 0","3291_1 5472436906.mp3 41697.72 0","Non-Canonical","5","5","3291_1","5472436906.mp3"
"3291_1 5472637726.mp3 39886.89 1","3291_1 5472637726.mp3 39886.89 1","Junk","5","5","3291_1","5472637726.mp3"
"3291_1 5475549022.mp3 32654.69 0","3291_1 5475549022.mp3 32654.69 0","Junk","3","5","3291_1","5475549022.mp3"
"3291_1 5479073387.mp3 40624.94 1","3291_1 5479073387.mp3 40624.94 1","","2","5","3291_1","5479073387.mp3"
"3291_1 5479610697.mp3 8847.12 0","3291_1 5479610697.mp3 8847.12 0","Junk","5","5","3291_1","5479610697.mp3"
"3291_1 5481983405.mp3 1784.75 1","3291_1 5481983405.mp3 1784.75 1","Junk","5","5","3291_1","5481983405.mp3"
"3291_1 5485689694.mp3 1796.47 2","3291_1 5485689694.mp3 1796.47 2","Non-Canonical","4","5","3291_1","5485689694.mp3"
"3291_1 5487446189.mp3 37156.68 1","3291_1 5487446189.mp3 37156.68 1","Laughing","3","5","3291_1","5487446189.mp3"
"3291_1 5490635953.mp3 30748.65 0","3291_1 5490635953.mp3 30748.65 0","Non-Canonical","3","5","3291_1","5490635953.mp3"
"3291_1 5495297176.mp3 36094.8 0","3291_1 5495297176.mp3 36094.8 0","Non-Canonical","3","5","3291_1","5495297176.mp3"
"3291_1 5495329317.mp3 36586.21 3","3291_1 5495329317.mp3 36586.21 3","","2","5","3291_1","5495329317.mp3"
"3291_1 5495674592.mp3 5114.76 0","3291_1 5495674592.mp3 5114.76 0","Non-Canonical","5","5","3291_1","5495674592.mp3"
"3291_1 5496231412.mp3 8895.27 0","3291_1 5496231412.mp3 8895.27 0","Junk","3","5","3291_1","5496231412.mp3"
"3291_1 5496882841.mp3 4593.61 0","3291_1 5496882841.mp3 4593.61 0","Canonical","5","5","3291_1","5496882841.mp3"
"3291_1 5497742495.mp3 38376.38 1","3291_1 5497742495.mp3 38376.38 1","Non-Canonical","4","5","3291_1","5497742495.mp3"
"3291_1 5498414964.mp3 35877.57 0","3291_1 5498414964.mp3 35877.57 0","Crying","3","5","3291_1","5498414964.mp3"
"3291_1 5501127620.mp3 4422.99 2","3291_1 5501127620.mp3 4422.99 2","Canonical","4","5","3291_1","5501127620.mp3"
"3291_1 5508841533.mp3 38806.32 1","3291_1 5508841533.mp3 38806.32 1","Non-Canonical","3","5","3291_1","5508841533.mp3"
"3291_1 5509203413.mp3 15041.83 0","3291_1 5509203413.mp3 15041.83 0","Junk","4","5","3291_1","5509203413.mp3"
"3291_1 5518929781.mp3 4630.58 1","3291_1 5518929781.mp3 4630.58 1","Non-Canonical","3","5","3291_1","5518929781.mp3"
"3291_1 5520795759.mp3 38535.85 2","3291_1 5520795759.mp3 38535.85 2","","2","5","3291_1","5520795759.mp3"
"3291_1 5521439976.mp3 34136.64 1","3291_1 5521439976.mp3 34136.64 1","Laughing","3","5","3291_1","5521439976.mp3"
"3291_1 5538023880.mp3 24683.14 0","3291_1 5538023880.mp3 24683.14 0","","2","5","3291_1","5538023880.mp3"
"3291_1 5539999064.mp3 41026.29 0","3291_1 5539999064.mp3 41026.29 0","Junk","3","5","3291_1","5539999064.mp3"
"3291_1 5540850982.mp3 1830.72 0","3291_1 5540850982.mp3 1830.72 0","Junk","4","5","3291_1","5540850982.mp3"
"3291_1 5542182250.mp3 4507.36 3","3291_1 5542182250.mp3 4507.36 3","Non-Canonical","3","5","3291_1","5542182250.mp3"
"3291_1 5545034623.mp3 5022.59 6","3291_1 5545034623.mp3 5022.59 6","Non-Canonical","3","5","3291_1","5545034623.mp3"
"3291_1 5546545647.mp3 30889.68 0","3291_1 5546545647.mp3 30889.68 0","Non-Canonical","4","5","3291_1","5546545647.mp3"
"3291_1 5552514412.mp3 32944.32 1","3291_1 5552514412.mp3 32944.32 1","Non-Canonical","4","5","3291_1","5552514412.mp3"
"3291_1 5553060394.mp3 33120.96 3","3291_1 5553060394.mp3 33120.96 3","Non-Canonical","4","5","3291_1","5553060394.mp3"
"3291_1 5555552511.mp3 41750.53 1","3291_1 5555552511.mp3 41750.53 1","Non-Canonical","4","5","3291_1","5555552511.mp3"
"3291_1 5561796648.mp3 9111.12 1","3291_1 5561796648.mp3 9111.12 1","Non-Canonical","3","5","3291_1","5561796648.mp3"
"3291_1 5570066614.mp3 3783.9 1","3291_1 5570066614.mp3 3783.9 1","Non-Canonical","5","5","3291_1","5570066614.mp3"
"3291_1 5572935727.mp3 35913.08 1","3291_1 5572935727.mp3 35913.08 1","Non-Canonical","3","5","3291_1","5572935727.mp3"
"3291_1 5577553776.mp3 1748.72 2","3291_1 5577553776.mp3 1748.72 2","Non-Canonical","3","5","3291_1","5577553776.mp3"
"3291_1 5579706807.mp3 14614.99 1","3291_1 5579706807.mp3 14614.99 1","Laughing","4","5","3291_1","5579706807.mp3"
"3291_1 5580059224.mp3 39890.04 3","3291_1 5580059224.mp3 39890.04 3","Junk","5","5","3291_1","5580059224.mp3"
"3291_1 5580530679.mp3 37681.9 3","3291_1 5580530679.mp3 37681.9 3","","2","5","3291_1","5580530679.mp3"
"3291_1 5586809411.mp3 38343.17 0","3291_1 5586809411.mp3 38343.17 0","","2","5","3291_1","5586809411.mp3"
"3291_1 5587538419.mp3 34886.38 1","3291_1 5587538419.mp3 34886.38 1","Non-Canonical","4","5","3291_1","5587538419.mp3"
"3291_1 5589117836.mp3 15077.41 0","3291_1 5589117836.mp3 15077.41 0","Non-Canonical","3","5","3291_1","5589117836.mp3"
"3291_1 5601557711.mp3 40022.71 0","3291_1 5601557711.mp3 40022.71 0","","2","5","3291_1","5601557711.mp3"
"3291_1 5611978059.mp3 40951.44 0","3291_1 5611978059.mp3 40951.44 0","Crying","3","5","3291_1","5611978059.mp3"
"3291_1 5613520106.mp3 37063.49 2","3291_1 5613520106.mp3 37063.49 2","Non-Canonical","3","5","3291_1","5613520106.mp3"
"3291_1 5628752096.mp3 38347.15 0","3291_1 5628752096.mp3 38347.15 0","Junk","4","5","3291_1","5628752096.mp3"
"3291_1 5630714647.mp3 36590.09 1","3291_1 5630714647.mp3 36590.09 1","","2","5","3291_1","5630714647.mp3"
"3291_1 5635667184.mp3 36481.45 1","3291_1 5635667184.mp3 36481.45 1","","2","5","3291_1","5635667184.mp3"
"3291_1 5639138212.mp3 39971.6 2","3291_1 5639138212.mp3 39971.6 2","Junk","3","5","3291_1","5639138212.mp3"
"3291_1 5643909593.mp3 1702.5 0","3291_1 5643909593.mp3 1702.5 0","Canonical","5","5","3291_1","5643909593.mp3"
"3291_1 5644637101.mp3 8852.11 1","3291_1 5644637101.mp3 8852.11 1","Junk","5","5","3291_1","5644637101.mp3"
"3291_1 5653792799.mp3 5205.23 0","3291_1 5653792799.mp3 5205.23 0","Non-Canonical","3","5","3291_1","5653792799.mp3"
"3291_1 5656749061.mp3 30844.64 0","3291_1 5656749061.mp3 30844.64 0","","2","5","3291_1","5656749061.mp3"
"3291_1 5664370541.mp3 41764.36 1","3291_1 5664370541.mp3 41764.36 1","Laughing","5","5","3291_1","5664370541.mp3"
"3291_1 5665896342.mp3 3701.07 4","3291_1 5665896342.mp3 3701.07 4","Non-Canonical","3","5","3291_1","5665896342.mp3"
"3291_1 5672072836.mp3 8985.01 1","3291_1 5672072836.mp3 8985.01 1","Non-Canonical","3","5","3291_1","5672072836.mp3"
"3291_1 5673505817.mp3 38343.17 2","3291_1 5673505817.mp3 38343.17 2","","2","5","3291_1","5673505817.mp3"
"3291_1 5673617364.mp3 9129.12 0","3291_1 5673617364.mp3 9129.12 0","","2","5","3291_1","5673617364.mp3"
"3291_1 5682428833.mp3 32624.55 0","3291_1 5682428833.mp3 32624.55 0","","2","5","3291_1","5682428833.mp3"
"3291_1 5684175302.mp3 38569.67 2","3291_1 5684175302.mp3 38569.67 2","Junk","5","5","3291_1","5684175302.mp3"
"3291_1 5685380491.mp3 30877.68 1","3291_1 5685380491.mp3 30877.68 1","Non-Canonical","4","5","3291_1","5685380491.mp3"
"3291_1 5686295200.mp3 37744.24 1","3291_1 5686295200.mp3 37744.24 1","Non-Canonical","3","5","3291_1","5686295200.mp3"
"3291_1 5695795563.mp3 14683.03 1","3291_1 5695795563.mp3 14683.03 1","","2","5","3291_1","5695795563.mp3"
"3291_1 5698929263.mp3 32883.88 2","3291_1 5698929263.mp3 32883.88 2","Non-Canonical","4","5","3291_1","5698929263.mp3"
"3291_1 5699967619.mp3 32614.61 0","3291_1 5699967619.mp3 32614.61 0","","2","5","3291_1","5699967619.mp3"
"3291_1 5701830107.mp3 36434.78 2","3291_1 5701830107.mp3 36434.78 2","Non-Canonical","3","5","3291_1","5701830107.mp3"
"3291_1 5702185718.mp3 34316.79 0","3291_1 5702185718.mp3 34316.79 0","Canonical","4","5","3291_1","5702185718.mp3"
"3291_1 5703657792.mp3 37271.29 1","3291_1 5703657792.mp3 37271.29 1","Junk","4","5","3291_1","5703657792.mp3"
"3291_1 5706639859.mp3 36549.78 2","3291_1 5706639859.mp3 36549.78 2","Laughing","5","5","3291_1","5706639859.mp3"
"3291_1 5710185480.mp3 1860.31 1","3291_1 5710185480.mp3 1860.31 1","Junk","5","5","3291_1","5710185480.mp3"
"3291_1 5712087790.mp3 4614.76 1","3291_1 5712087790.mp3 4614.76 1","Junk","4","5","3291_1","5712087790.mp3"
"3291_1 5713967927.mp3 37662.53 1","3291_1 5713967927.mp3 37662.53 1","Non-Canonical","4","5","3291_1","5713967927.mp3"
"3291_1 5714193698.mp3 30765.75 1","3291_1 5714193698.mp3 30765.75 1","Canonical","3","5","3291_1","5714193698.mp3"
"3291_1 5714765104.mp3 9085.88 0","3291_1 5714765104.mp3 9085.88 0","Non-Canonical","4","5","3291_1","5714765104.mp3"
"3291_1 5723072744.mp3 41695.88 1","3291_1 5723072744.mp3 41695.88 1","","2","5","3291_1","5723072744.mp3"
"3291_1 5725547120.mp3 4523.9 1","3291_1 5725547120.mp3 4523.9 1","Non-Canonical","3","5","3291_1","5725547120.mp3"
"3291_1 5739830181.mp3 36078.57 4","3291_1 5739830181.mp3 36078.57 4","Non-Canonical","3","5","3291_1","5739830181.mp3"
"3291_1 5744342666.mp3 36099.12 0","3291_1 5744342666.mp3 36099.12 0","Canonical","5","5","3291_1","5744342666.mp3"
